Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
j crew coupon promo code,Transactional,8100,"0.01,0.00,0.05,0.00,0.66,0.81,1.00,0.81,0.54,0.00,0.07,0.44",24,2.08,0.91,"Sitelinks, AI Overview, Knowledge panel, Related searches",10
jack in the box promo codes,Transactional,8100,"0.36,1.00,0.29,0.54,0.19,0.13,0.16,0.10,0.13,0.13,0.29,0.24",25,0.36,0.08,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",8540000
jjs codes,"Informational, Commercial",8100,"0.44,0.54,0.36,0.44,0.54,1.00,0.54,0.44,0.66,0.44,0.36,0.66",24,1.18,0.00,"AI Overview, Image, Image pack, Video, Video carousel, Related searches",10
jomashop discount code,Transactional,8100,"0.29,0.54,1.00,0.81,0.29,0.36,0.44,0.44,0.44,0.54,0.66,0.66",19,0.42,0.30,"Sitelinks, Image pack, Video, People also ask, Related searches, Ads bottom",10
journeys promo code,Transactional,8100,"0.36,0.67,1.00,0.44,0.23,0.36,0.30,0.30,0.36,0.44,0.67,0.36",27,0.52,0.58,"Sitelinks, Video, Knowledge panel, Related searches",20200000
kansas city usa zip code,Informational,8100,"0.00,0.02,0.05,0.24,0.81,0.81,1.00,1.00,0.54,0.00,0.00,0.00",25,0.44,0.00,"People also ask, Knowledge panel, Related searches",18000000
madewell coupon code,Transactional,8100,"0.36,0.66,0.44,0.54,0.29,0.44,0.29,0.81,0.54,0.36,0.44,1.00",27,2.73,1.00,"Sitelinks, Video, Related searches, Ads bottom",339000
mandala scrubs discount code,Transactional,8100,"1.00,0.81,0.81,0.81,0.66,0.66,0.81,0.81,0.66,0.66,0.54,0.54",18,0.50,0.94,"Sitelinks, Image pack, Video, Related searches",9
mercari coupon code,Transactional,8100,"0.54,0.54,0.66,0.81,0.44,0.54,0.36,0.36,0.44,0.44,1.00,0.81",15,0.76,0.13,"Sitelinks, Video, People also ask, Related searches, Ads bottom",8
mercari coupon codes,"Informational, Transactional",8100,"0.19,0.24,0.36,1.00,0.29,0.36,0.24,0.54,0.54,0.66,0.81,0.81",24,0.76,0.13,"Sitelinks, AI Overview, Image pack, Video, Knowledge panel, Related searches",2
military letter codes,Informational,8100,"0.44,1.00,0.66,0.81,0.29,0.66,0.54,0.54,1.00,0.81,0.44,1.00",27,0.07,0.40,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",9
minted promo code,Transactional,8100,"0.54,1.00,1.00,0.36,0.24,0.19,0.29,0.29,0.29,0.24,0.29,0.19",29,2.36,0.92,"Sitelinks, AI Overview, Image pack, Video, People also ask, Knowledge panel, Related searches, Ads bottom",10
new balance coupon code,Transactional,8100,"0.66,0.66,0.81,0.54,0.36,0.54,0.44,0.29,0.36,0.54,1.00,0.66",20,0.20,0.68,"Sitelinks, Image, Video, People also ask, Related searches",9
new era discount code,Transactional,8100,"0.54,1.00,0.81,0.54,0.66,0.81,0.81,1.00,1.00,0.66,0.81,0.81",22,2.96,0.44,"Sitelinks, Image, Video, People also ask, Related searches",103000000
nordstrom rack coupon code,Transactional,8100,"0.36,0.44,1.00,1.00,0.54,0.44,0.44,0.66,0.54,0.66,0.36,0.54",26,0.16,0.16,"Sitelinks, Video, People also ask, Related searches",10
north carolina zip code,Informational,8100,"0.81,0.81,0.81,1.00,0.81,0.81,0.67,1.00,0.44,0.81,0.67,0.54",26,0.41,0.01,"Sitelinks, AI Overview, People also ask, Carousel, Related searches",304000000
nutrafol discount code,Transactional,8100,"0.36,0.24,0.29,1.00,0.29,0.29,0.29,0.24,0.19,0.19,0.24,0.24",23,11.75,1.00,"Sitelinks, Video, Related searches, Ads bottom",170000
on cloud promo code,Transactional,8100,"0.54,0.66,1.00,0.54,0.44,0.54,0.44,0.44,0.29,0.36,0.36,0.36",28,3.84,1.00,"Sitelinks, Video, People also ask, Related searches",299000000
ontario 613 area code,Informational,8100,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,0.36,0.00,0.00,0.29",26,0.33,0.00,"Sitelinks, AI Overview, Video, People also ask, Knowledge panel, Related searches, Things to know",8410000
orlando fl zip code,Informational,8100,"0.19,0.81,0.54,0.54,0.66,1.00,0.66,0.16,0.24,0.19,0.44,0.44",28,0.44,0.00,"Sitelinks, People also ask, Knowledge panel, Related searches",118000000
orlando usa zip code,Informational,8100,"0.01,0.01,0.02,0.00,1.00,0.00,0.00,1.00,0.36,0.00,0.00,0.03",22,0.44,0.00,"Sitelinks, People also ask, Knowledge panel, Related searches",272000000
p0430 code,Informational,8100,"0.67,0.67,0.55,0.67,0.67,1.00,0.82,0.82,0.82,0.55,0.82,1.00",24,0.04,0.03,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",9
phoenix az zip code,Informational,8100,"0.44,0.36,0.67,1.00,0.67,0.67,0.44,0.55,0.55,0.55,0.67,1.00",24,0.45,0.01,"Sitelinks, Image pack, Knowledge panel, Related searches",128000000
police 10 codes,Informational,8100,"1.00,1.00,0.81,1.00,0.67,0.67,0.81,0.67,0.67,0.81,0.67,0.54",25,2.53,0.00,"Featured snippet, Sitelinks, Image pack, Video, Related searches",10
promotion code for kalahari resorts,Transactional,8100,"0.02,0.02,0.05,0.00,0.66,0.81,0.66,0.44,0.66,0.00,1.00,0.13",29,0.30,0.24,"Sitelinks, AI Overview, Image, Video, Related searches, Ads bottom",42600
puma discount code,Transactional,8100,"0.67,0.44,0.56,0.19,0.28,0.56,0.67,0.56,0.44,0.28,0.56,1.00",19,1.46,0.94,"Sitelinks, Image, Image pack, Video, Related searches",3
regal promo code,"Informational, Transactional",8100,"0.44,0.82,1.00,0.67,0.11,0.12,0.36,0.44,0.44,0.44,0.55,0.29",29,0.56,0.53,"Sitelinks, AI Overview, Image, Knowledge panel, Related searches, Ads bottom",
rhoback discount code,Informational,8100,"0.36,1.00,1.00,0.16,0.29,0.54,0.44,0.54,0.81,0.36,0.66,0.44",29,0.53,1.00,"Featured snippet, Sitelinks, Video, People also ask, Related searches",24500
rhode island area code 401,Informational,8100,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,0.36,0.00,0.03,0.24",10,0.82,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, Things to know",10
rtic promo code,Transactional,8100,"0.54,0.54,1.00,0.36,0.30,0.44,0.54,0.67,0.67,0.81,0.54,0.36",20,3.79,0.71,"Sitelinks, AI Overview, Image pack, Video, Knowledge panel, Related searches, Ads bottom",7
san francisco usa zip code,Informational,8100,"0.00,0.01,0.01,0.00,1.00,0.66,0.81,0.00,0.00,0.00,0.00,0.00",27,4.03,0.00,"People also ask, Knowledge panel, Related searches",303000000
seat geek promo code,"Informational, Transactional",8100,"0.81,0.67,0.67,0.54,0.54,0.54,0.67,0.54,0.44,0.54,0.54,1.00",26,0.84,0.19,"Sitelinks, AI Overview, Video, People also ask, Related searches",3130000
seatgeek promo codes,"Informational, Transactional",8100,"0.24,0.29,0.36,0.29,0.36,0.81,1.00,0.81,0.54,0.54,0.81,0.44",23,0.93,0.05,"Sitelinks, AI Overview, Video, Related searches",1370000
seattle pin code,Informational,8100,"0.00,0.81,1.00,0.44,0.16,0.36,0.36,0.01,0.13,0.03,0.16,0.00",23,0.39,0.00,"Video, People also ask, Knowledge panel, Related searches",32200000
seattle postal code,Informational,8100,"1.00,0.67,0.67,0.55,0.20,0.20,0.36,0.36,0.15,0.24,0.29,0.11",24,0.39,0.00,"Sitelinks, Image, Image pack, Video, Knowledge panel, Related searches",10
skims coupon code,Transactional,8100,"0.55,1.00,0.82,0.55,0.55,0.55,0.44,0.55,0.44,0.44,0.44,0.44",29,0.23,0.91,"Sitelinks, Video, People also ask, Related searches",1370000
skims promo code,Transactional,8100,"0.55,1.00,0.82,0.67,0.55,0.55,0.55,0.82,0.55,0.55,0.55,0.55",25,0.23,0.92,"Sitelinks, AI Overview, Image pack, Video, People also ask, Knowledge panel, Related searches",10
sling promo code,Transactional,8100,"1.00,0.36,0.54,0.66,0.36,0.54,0.81,0.36,0.29,0.19,0.81,0.44",19,0.89,0.34,"Sitelinks, AI Overview, Image pack, Video, Related searches, Ads bottom",10
summoners war codes,"Informational, Transactional",8100,"0.81,0.54,0.44,0.54,0.30,0.44,0.81,0.67,0.30,0.44,1.00,0.54",26,8.66,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",10
svn code management,Informational,8100,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",23,4.06,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches, Things to know, Ads bottom",10
teepublic coupon code,Transactional,8100,"0.16,0.54,1.00,0.19,0.19,0.19,0.16,0.24,0.24,0.19,0.19,0.16",10,0.42,0.69,"Sitelinks, Video, Related searches",10
telephone area code 585,Informational,8100,"0.00,0.00,0.00,0.02,0.00,0.00,1.00,0.44,0.44,0.00,0.02,0.54",14,4.99,0.00,"AI Overview, Image pack, Video, Related searches",10
telephone code 613,"Informational, Commercial",8100,"0.03,0.00,0.01,0.00,0.00,0.00,1.00,0.44,0.36,0.00,0.00,0.29",24,0.33,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",10
the ordinary promo code,Transactional,8100,"1.00,0.66,0.19,0.19,0.16,0.19,0.16,0.16,0.13,0.10,0.13,0.10",19,0.81,0.39,"Sitelinks, Video, Related searches",29600000
things to do in cape cod,"Informational, Commercial",8100,"0.44,0.16,0.10,0.30,0.23,0.36,0.36,0.44,1.00,0.81,0.67,0.30",19,0.05,0.77,"Sitelinks, AI Overview, Image, Video, People also ask, Knowledge panel, Related searches",10
thriftbooks promo code,"Informational, Transactional",8100,"0.29,0.36,0.67,1.00,0.36,0.36,0.36,0.36,0.36,0.55,0.67,0.44",20,0.62,0.80,"Sitelinks, AI Overview, Image pack, Video, Knowledge panel, Related searches",9
tickpick promo code,Informational,8100,"1.00,0.67,0.67,0.55,0.55,0.67,0.67,0.67,0.67,0.67,0.67,0.67",22,0.51,0.16,"Sitelinks, AI Overview, Video, People also ask, Related searches",48200
tiktok shop promo codes,Transactional,8100,"0.30,0.81,1.00,0.44,0.35,1.00,0.67,0.44,0.67,0.67,0.67,0.67",25,0.12,0.02,"Sitelinks, Video, People also ask, Discussions and forums, Related searches",10
timberland promo code,Transactional,8100,"0.66,1.00,0.54,0.54,0.19,0.13,0.16,0.24,0.19,0.44,0.54,0.44",27,0.84,0.64,"Sitelinks, AI Overview, Image pack, Video, Knowledge panel, Related searches, Ads bottom",9
toronto area code 416,Informational,8100,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,0.24,0.00,0.03,0.00",14,1.12,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Knowledge panel, Related searches",10
urban air promo code,Transactional,8100,"0.67,0.54,0.67,0.81,0.81,1.00,0.67,0.67,0.67,0.81,0.54,0.35",22,1.70,0.30,"Image, Video, Related searches, Ads bottom",40700000
us seattle zip code,Informational,8100,"0.00,0.01,0.02,0.00,0.01,0.08,1.00,0.81,0.81,0.29,0.03,0.00",24,0.39,0.00,"Video, People also ask, Knowledge panel, Related searches",162000000
us zip code for houston texas,Informational,8100,"0.07,0.01,0.04,0.00,0.66,1.00,0.81,0.44,0.44,0.00,0.00,0.00",18,0.39,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",3
us zip code houston,Informational,8100,"0.07,0.01,0.04,0.00,0.66,1.00,0.81,0.44,0.44,0.00,0.00,0.00",28,0.39,0.00,"Sitelinks, Image pack, Video, People also ask, Knowledge panel, Related searches",10
us zip codes houston tx,Informational,8100,"0.07,0.01,0.04,0.00,0.66,1.00,0.81,0.44,0.44,0.00,0.00,0.00",28,0.39,0.00,"Sitelinks, Image, Video, Knowledge panel, Related searches",39400000
usa dc zip code,Informational,8100,"0.00,0.01,0.02,0.00,1.00,0.00,1.00,0.67,0.36,0.00,0.00,0.00",23,0.45,0.00,"Sitelinks, Image pack, People also ask, Knowledge panel, Related searches",10
usa san francisco zip code,Informational,8100,"0.01,0.01,0.02,0.54,0.01,0.81,1.00,0.00,0.00,0.00,0.13,0.03",27,3.36,0.00,"Sitelinks, People also ask, Knowledge panel, Related searches",162000000
virginia zip code,Informational,8100,"1.00,0.81,0.67,0.81,0.44,0.67,0.44,0.54,0.67,0.54,0.54,0.30",20,0.45,0.00,"Sitelinks, AI Overview, Image pack, Carousel, Related searches",
washington dc dc zip code,Informational,8100,"0.01,0.20,0.13,0.20,1.00,0.00,0.00,0.02,0.03,0.00,0.04,0.01",21,0.45,0.00,"Image, Image pack, People also ask, Knowledge panel, Discussions and forums, Related searches",10
washington dc district of columbia zip code,Informational,8100,"0.00,0.00,0.02,0.00,1.00,0.00,1.00,0.67,0.36,0.00,0.00,0.00",15,0.44,0.00,Knowledge panel,7840000
what area code is 646,Informational,8100,"0.81,0.81,0.66,0.66,0.66,0.66,0.81,0.81,0.81,0.81,1.00,0.81",27,0.75,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",67800000
white fox discount code,Transactional,8100,"0.66,1.00,1.00,1.00,0.66,0.66,0.66,0.54,0.54,0.66,0.66,0.54",26,0.98,0.35,"Sitelinks, AI Overview, Video, People also ask, Related searches",75400000
wisconsin area code 608,Informational,8100,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,0.36,0.00,0.03,0.00",17,0.71,0.00,"Featured snippet, Sitelinks, Image pack, Video, Related searches",10
wisconsin area code 920,Informational,8100,"0.00,0.00,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.02,0.44",25,0.31,0.00,"Sitelinks, AI Overview, Video, Related searches",9
youtooz discount code,Transactional,8100,"0.82,1.00,1.00,1.00,1.00,0.82,0.67,0.67,0.82,0.82,0.82,0.82",19,0.80,0.20,"Sitelinks, Image pack, Video, People also ask, Related searches",8
zip code denver usa,Informational,8100,"0.00,0.01,0.00,0.00,0.66,0.66,1.00,0.00,0.00,0.00,0.00,0.00",24,0.44,0.00,"Image pack, Knowledge panel, Related searches",10
zip code for washington dc district of columbia,Informational,8100,"0.00,0.00,0.02,0.00,1.00,0.00,1.00,0.67,0.36,0.00,0.00,0.00",25,0.44,0.00,"Sitelinks, Knowledge panel, Related searches",6
zip code houston texas usa,Informational,8100,"0.01,0.00,0.00,0.00,0.66,1.00,0.81,0.44,0.44,0.00,0.05,0.36",28,0.46,0.00,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",200000000
zip code in dc washington,Informational,8100,"0.00,0.01,0.02,0.00,1.00,0.00,1.00,0.67,0.00,0.00,0.00,0.00",16,0.44,0.00,"Image pack, Video, People also ask, Knowledge panel, Related searches",10
zip code in usa washington,Informational,8100,"0.00,0.01,0.02,0.16,1.00,0.00,1.00,0.67,0.36,0.00,0.00,0.00",21,0.44,0.00,"Sitelinks, AI Overview, Image pack, People also ask, Carousel, Related searches",9
zip code miami,Informational,8100,"0.83,1.00,1.00,0.83,0.55,0.55,0.34,0.45,0.83,0.34,0.45,0.69",16,0.44,0.00,"Sitelinks, Image pack, People also ask, Knowledge panel, Related searches",346000000
zip code of kansas city usa,Informational,8100,"0.00,0.02,0.05,0.00,0.81,0.81,1.00,1.00,0.54,0.00,0.00,0.00",17,0.44,0.00,"Image, Video, People also ask, Knowledge panel, Related searches",19200000
zip code of sfo ca,Informational,8100,"0.01,0.01,0.02,0.00,1.00,0.81,1.00,0.00,0.00,0.00,0.00,0.00",27,4.03,0.00,"Sitelinks, People also ask, Knowledge panel, Related searches",176000
zip code san francisco california usa,Informational,8100,"0.01,0.01,0.02,0.00,1.00,0.81,1.00,0.00,0.00,0.00,0.01,0.00",14,4.03,0.00,"Sitelinks, Knowledge panel, Related searches",10
zip code san francisco city,Informational,8100,"0.01,0.01,0.02,0.00,1.00,0.81,1.00,0.00,0.00,0.00,0.00,0.00",19,4.03,0.00,"Sitelinks, Image pack, Video, People also ask, Knowledge panel, Related searches",10
zip code san francisco usa,Informational,8100,"0.01,0.01,0.02,0.00,1.00,0.81,1.00,0.00,0.00,0.00,0.00,0.00",15,4.03,0.00,"People also ask, Knowledge panel, Related searches",8
zip code usa chicago,Informational,8100,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00",22,0.40,0.00,"Sitelinks, Image pack, Video, Knowledge panel, Related searches",9
zip code usa houston texas,Informational,8100,"0.07,0.01,0.04,0.00,0.66,1.00,0.81,0.44,0.44,0.00,0.00,0.00",29,0.39,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",11500000
zip code usa las vegas,Informational,8100,"0.11,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.67,0.00,0.00,0.00",24,0.46,0.00,"People also ask, Knowledge panel, Related searches",157000000
zip code usa new york brooklyn,Informational,8100,"0.10,0.02,0.36,0.01,1.00,1.00,1.00,0.66,0.66,0.00,1.00,0.00",25,0.41,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",7350000
zip code usa texas houston,Informational,8100,"0.07,0.01,0.04,0.00,0.66,1.00,0.81,0.44,0.44,0.00,0.00,0.00",21,0.39,0.00,"Sitelinks, Video, Knowledge panel, Related searches",10
zip code usa washington dc,Informational,8100,"0.00,0.01,0.02,0.00,1.00,0.00,0.67,0.67,0.36,0.00,0.00,0.00",28,0.45,0.00,"People also ask, Knowledge panel",147000000
zip code virginia richmond,Informational,8100,"0.08,0.02,0.05,0.00,0.81,0.81,1.00,0.54,0.54,0.00,0.05,0.00",18,0.43,0.00,"Knowledge panel, Related searches",
229 code,Informational,6600,"0.10,0.00,1.00,0.29,0.00,0.05,0.00,0.13,0.00,0.00,0.00,0.02",18,0.74,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches",10
251 code,Informational,6600,"0.29,0.00,0.01,0.00,1.00,0.08,0.00,0.00,0.00,0.05,0.00,0.00",26,0.81,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches",10
32 degrees discount code,Transactional,6600,"0.44,0.54,0.66,1.00,0.44,0.36,0.29,0.29,0.29,0.36,0.29,0.24",20,0.36,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Ads top, Ads bottom",9
408 phone area code,"Informational, Commercial",6600,"0.00,0.01,0.05,0.04,0.00,0.02,0.01,0.00,1.00,0.01,0.00,0.00",28,0.92,0.00,"Sitelinks, AI Overview, Image, Image pack, Related searches",8
470 area code location,Informational,6600,"0.20,0.44,1.00,0.30,0.44,0.20,0.30,0.81,0.36,0.54,0.30,0.36",18,0.61,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, See results about",10
509 area code location,"Informational, Commercial",6600,"1.00,1.00,0.36,0.29,0.29,0.16,0.44,0.44,0.19,0.44,0.24,0.36",17,0.71,0.00,"AI Overview, Image pack, Related searches",102000000
619 area code location,"Informational, Commercial",6600,"1.00,0.20,0.20,0.54,0.30,0.16,0.16,0.30,0.16,0.12,0.20,0.12",27,0.45,0.00,"AI Overview, Related searches",63600000
661 area code location,Informational,6600,"0.08,1.00,0.19,0.10,0.24,0.05,0.07,0.13,0.08,0.10,0.29,0.13",18,0.69,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",10
713 area code location,Informational,6600,"1.00,0.67,0.44,0.67,0.82,0.36,0.24,0.24,0.82,0.20,0.24,0.36",19,1.45,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, See results about",56200000
713 telephone area code,"Informational, Commercial",6600,"0.24,0.04,0.08,0.01,1.00,0.81,1.00,0.81,0.81,0.00,0.10,0.54",25,0.85,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",2610000
725 phone code,Informational,6600,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.81,0.24,0.00,0.05,0.36",9,0.34,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",10
727 area code location,Informational,6600,"0.24,0.16,0.44,0.44,1.00,0.66,0.19,0.19,0.19,0.44,0.16,0.12",23,0.56,0.00,"Sitelinks, AI Overview, Image pack, People also ask, Related searches",59000000
804 area code location,"Informational, Commercial",6600,"0.54,1.00,0.36,0.30,0.54,0.10,0.16,0.30,0.16,0.23,0.20,0.12",23,0.66,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",10
832 telephone area code,"Informational, Commercial",6600,"0.01,0.01,0.02,0.00,0.00,0.00,1.00,0.04,0.66,0.00,0.05,0.81",27,0.82,0.00,"AI Overview, Image, Image pack, Video, Related searches, See results about",2020000
903 area code location,Informational,6600,"1.00,0.23,0.23,0.54,0.23,0.06,0.09,0.10,0.05,0.10,0.10,0.10",14,0.69,0.00,"AI Overview, Image pack, Related searches",10
951 area code location,Informational,6600,"0.08,1.00,0.19,0.16,0.54,0.13,0.10,0.13,0.19,0.13,0.19,0.13",19,0.60,0.00,"AI Overview, Image pack, People also ask, Related searches, Things to know",9
954 area code in florida,"Informational, Commercial",6600,"0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.02,0.44",25,0.89,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",2310000
972 telephone area code,"Informational, Commercial",6600,"0.00,0.00,0.01,0.00,0.00,0.00,1.00,0.36,0.00,0.00,0.00,0.20",23,4.19,0.00,"Featured snippet, Sitelinks, Image, Image pack, Video, Related searches",10
aliexpress offer code,Transactional,6600,"0.01,0.00,0.00,0.00,1.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00",25,0.45,0.69,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle",10
area 336 code,Informational,6600,"0.00,0.01,0.02,0.00,0.00,0.00,1.00,0.67,0.67,0.00,0.03,0.19",14,0.58,0.00,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",71400000
area code 202 location,"Informational, Commercial",6600,"1.00,0.66,0.81,0.81,0.81,0.81,0.66,0.66,0.66,0.66,0.54,0.66",20,0.36,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Things to know",10
area code 205 location,Informational,6600,"0.16,0.16,0.19,0.54,1.00,0.08,0.16,0.08,0.10,0.10,0.19,0.13",23,0.95,0.00,"AI Overview, Video, People also ask, Related searches",375000000
area code 214 location,Informational,6600,"0.33,1.00,0.83,0.83,1.00,0.54,0.67,0.54,0.54,0.54,0.33,0.42",23,0.91,0.00,"Sitelinks, AI Overview, Image pack, Video, Related searches",232000000
area code 216 location,Informational,6600,"0.30,0.36,0.20,0.20,0.20,0.23,0.16,0.16,0.16,1.00,0.16,0.20",19,0.53,0.00,"AI Overview, Image pack, Video, People also ask, Related searches",10
area code 276,Informational,6600,"1.00,0.35,0.30,0.54,0.44,0.35,0.54,0.44,0.54,0.44,0.44,0.44",11,0.92,0.00,"AI Overview, Image pack, People also ask, Related searches, Things to know",10
area code 309,"Informational, Commercial",6600,"0.53,0.53,0.53,0.81,0.67,0.81,1.00,0.67,0.67,0.53,0.53,0.67",17,1.33,0.00,"AI Overview, Video, People also ask, Related searches",170000000
area code 319,Informational,6600,"0.67,0.54,0.36,1.00,0.54,0.54,0.36,0.54,0.54,0.44,0.54,0.44",20,1.00,0.00,"AI Overview, Video, People also ask, Related searches",152000000
area code 331,"Informational, Commercial",6600,"0.67,0.81,1.00,1.00,1.00,0.81,0.81,0.54,0.81,0.67,0.44,0.67",12,0.51,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, See results about",9
area code 470 location,Informational,6600,"0.81,0.54,0.81,1.00,0.44,0.36,1.00,0.44,0.30,0.44,0.30,0.36",25,0.61,0.00,"AI Overview, Video, People also ask, Related searches",128000000
area code 475 connecticut,Informational,6600,"0.00,0.00,0.01,0.00,0.00,0.00,1.00,0.36,0.24,0.00,0.02,0.24",25,0.70,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",10
area code 517,Informational,6600,"0.81,0.67,0.54,0.67,0.67,1.00,0.67,0.81,0.67,0.54,0.67,0.36",11,0.56,0.00,"AI Overview, Image, Image pack, Video, People also ask, Related searches",10
area code 561 location,"Informational, Commercial",6600,"0.30,0.44,0.54,1.00,0.67,0.24,0.24,1.00,0.30,0.35,0.30,0.30",29,0.52,0.00,"AI Overview, Video, Related searches",78400000
area code 606,Informational,6600,"0.30,0.23,0.67,1.00,0.30,0.44,0.36,0.44,0.36,0.44,0.20,0.36",12,0.70,0.00,"AI Overview, Video, People also ask, Things to know",74500000
area code 662,Informational,6600,"0.82,0.66,0.66,0.55,0.66,1.00,0.82,0.82,0.66,0.66,0.66,0.66",11,0.50,0.00,"AI Overview, Image pack, People also ask, Related searches",10
area code 715,Informational,6600,"0.67,0.54,0.54,0.44,0.67,1.00,0.81,0.54,0.44,0.81,0.54,0.81",14,0.67,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",8
area code 725,Informational,6600,"1.00,0.54,1.00,0.81,0.67,0.81,0.81,0.81,1.00,0.81,0.81,0.81",11,0.63,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",10
area code 727 location,Informational,6600,"0.19,0.19,0.16,0.24,0.16,0.13,0.16,0.24,0.36,1.00,0.10,0.16",24,0.87,0.00,"AI Overview, Image pack, People also ask, Related searches",61100000
area code 754,"Informational, Commercial",6600,"0.67,0.81,0.81,0.81,0.67,0.81,0.81,0.67,0.81,1.00,0.67,0.81",18,0.89,0.00,"AI Overview, Image pack, Related searches",
area code 812,Informational,6600,"1.00,0.81,0.67,0.81,0.81,1.00,0.81,0.67,0.81,1.00,0.81,0.81",29,0.53,0.00,"Featured snippet, Sitelinks, Video, People also ask, Related searches",49800000
area code 832 location,Informational,6600,"0.19,0.16,0.44,0.54,0.44,0.24,0.29,0.29,0.24,1.00,0.19,0.24",15,0.82,0.00,"AI Overview, Image pack, Video, Related searches",4
area code 833 location,Informational,6600,"0.54,1.00,0.54,1.00,0.81,0.54,0.54,0.54,0.54,0.54,0.54,0.67",26,0.18,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",9
area code 859,"Informational, Commercial",6600,"0.66,0.54,0.54,0.44,0.81,0.66,0.66,1.00,0.66,0.81,0.66,0.54",12,1.24,0.00,"AI Overview, Video, Related searches",
area code 866,Informational,6600,"1.00,0.81,0.81,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",22,4.88,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches",277000000
area code 929 location,Informational,6600,"0.36,1.00,0.54,0.54,0.66,0.36,0.16,0.44,0.24,0.36,0.54,0.29",20,0.74,0.00,"AI Overview, Image pack, People also ask",
area code 951 location,"Informational, Commercial",6600,"0.24,0.19,0.44,0.66,0.36,0.29,0.36,0.24,0.29,0.66,1.00,0.66",23,0.60,0.00,"AI Overview, Image pack, Video, People also ask, Related searches, Things to know",39000000
area code 954 location,"Informational, Commercial",6600,"0.66,1.00,0.66,0.55,0.82,0.23,0.43,0.82,0.30,0.55,0.30,0.36",20,0.89,0.00,"AI Overview, Related searches, See results about",34200000
arizona zip code,Informational,6600,"0.81,0.67,0.81,1.00,0.54,0.67,0.44,0.44,0.44,0.54,0.44,0.67",23,0.43,0.01,"AI Overview, Image pack, Video, People also ask, Carousel, Related searches",247000000
armani armani code,Commercial,6600,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.54,0.36,0.00,0.03,0.44",22,0.70,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",9
armani code profumo,Commercial,6600,"0.16,0.16,1.00,0.24,0.44,0.36,0.29,0.10,0.10,0.29,0.10,0.13",26,0.69,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Explore brands, Related searches, Popular products, Things to know",2230000
