Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
mycotoxin test,Informational,5400,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.82,0.82,1.00,0.66",28,1.70,0.79,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Ads bottom",4280000
natera genetic testing,Navigational,5400,"1.00,1.00,0.81,1.00,0.81,1.00,0.81,0.67,1.00,0.81,0.81,0.81",23,2.25,0.11,"Sitelinks, AI Overview, Image pack, Video, Related searches",9
numerus clausus test,Informational,5400,"0.03,0.01,0.03,0.00,0.05,0.24,0.81,1.00,0.44,0.00,0.01,0.36",9,0.10,0.00,"Image pack, Video, Related searches",10
ohio permit test,Informational,5400,"0.81,0.44,0.35,0.54,0.66,1.00,0.66,0.81,0.81,0.81,0.81,0.66",23,0.05,0.16,"Sitelinks, AI Overview, Video, People also ask, Related searches",49300000
ohio temps test,Informational,5400,"0.35,0.54,0.44,0.54,0.44,0.81,1.00,0.66,0.66,0.66,0.81,0.54",22,0.05,0.16,"Sitelinks, Video, People also ask, Related searches",6220000
online practice permit test ga,Informational,5400,"0.01,0.00,0.07,0.01,0.00,0.54,1.00,0.66,0.66,0.00,0.07,0.54",29,0.06,0.22,"Sitelinks, Video, Video carousel, Related searches",11400000
paraprofessional test,Informational,5400,"0.44,0.36,0.44,0.44,0.66,0.36,0.54,0.66,0.44,0.66,0.81,1.00",24,0.39,0.15,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches, Things to know",10
paternity test while pregnant,Informational,5400,"0.82,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.82,0.82,0.82,0.82",13,1.69,0.79,"Featured snippet, Sitelinks, Video, People also ask, Discussions and forums, Related searches",10
percolation test,Informational,5400,"1.00,0.67,0.67,0.81,1.00,0.54,0.67,0.54,0.30,0.44,0.54,0.36",16,4.80,0.16,"AI Overview, Image pack, Video, Video carousel, Related searches, Things to know",27800000
permit test ma practice test,"Informational, Commercial",5400,"0.04,0.04,0.13,0.01,0.23,0.81,0.81,0.81,1.00,0.00,0.10,0.66",20,0.07,0.41,"Sitelinks, Video, Related searches",32500000
personality problems test,Commercial,5400,"0.13,0.03,0.10,0.01,0.29,1.00,0.54,0.24,0.81,0.00,0.02,0.19",25,0.58,0.41,"Sitelinks, Video, Related searches, Ads top, Ads bottom",245000000
ph kit for soil testing,"Informational, Transactional",5400,"0.02,0.00,0.03,0.00,0.16,0.81,1.00,0.00,0.00,0.00,0.00,0.00",16,0.41,0.75,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",8
pizzeria testa,Navigational,5400,"1.00,0.66,1.00,1.00,0.66,0.66,0.36,0.43,0.55,0.82,0.66,0.66",26,0.93,0.05,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",10
pooh pathology test,Informational,5400,"0.11,0.00,0.00,0.00,0.33,1.00,0.22,0.22,0.11,0.11,0.00,0.00",15,0.25,0.01,"Sitelinks, Image, Image pack, Video, Related searches, Things to know",10
pool test strips,"Informational, Commercial",5400,"0.08,0.07,0.07,0.05,0.05,0.19,0.24,0.44,1.00,0.54,0.54,0.36",20,0.53,0.93,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Things to know",27100000
ppd test near me,Transactional,5400,"1.00,0.36,0.44,0.29,0.67,0.20,0.29,0.29,0.82,0.36,0.36,0.36",29,2.17,0.50,"Sitelinks, People also ask, Local pack, Related searches, Ads bottom",18500000
psychopathy test,"Informational, Commercial",5400,"0.29,0.29,0.36,0.23,1.00,0.81,0.81,0.66,0.44,0.23,0.13,0.23",29,0.24,0.37,"Image, Video, Video carousel, People also ask, Related searches, See results about, Ads top",10
rdw test in blood,Informational,5400,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.00",12,0.61,0.01,"Sitelinks, AI Overview, Image, Image pack, Related searches",10
same day road test,"Navigational, Commercial",5400,"0.44,0.13,0.36,0.29,0.54,0.44,0.81,0.44,0.54,0.66,1.00,0.66",25,0.06,0.08,"Sitelinks, Video, People also ask, Local pack, Related searches",9
sample permit test ma,"Informational, Transactional",5400,"0.04,0.04,0.13,0.01,0.23,0.81,0.81,0.81,1.00,0.00,0.10,0.66",26,0.07,0.41,"Sitelinks, AI Overview, Video, Video carousel, Related searches",31700000
soil ph tester,"Informational, Commercial",5400,"0.44,0.35,0.35,0.44,0.54,1.00,1.00,1.00,0.67,0.54,0.44,0.35",23,0.45,1.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products, See results about, Things to know",94300000
spirit animal test,Informational,5400,"0.68,0.68,0.84,0.84,1.00,1.00,1.00,1.00,0.84,1.00,1.00,1.00",23,0.18,0.33,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Related searches, Ads top, Ads bottom",162000000
target test prep,Navigational,5400,"0.66,0.66,1.00,0.81,0.81,0.66,0.54,0.66,0.66,0.81,0.81,0.54",26,2.26,0.35,"Sitelinks, Video, Video carousel, Related searches, Ads top, Ads bottom",9
tb testing skin,Informational,5400,"0.04,0.01,0.02,0.00,1.00,0.81,0.00,0.00,0.00,0.00,0.05,0.00",26,2.34,0.03,"AI Overview, Image, Image pack, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",10
tds tester,"Informational, Commercial",5400,"0.81,0.81,0.81,1.00,0.81,1.00,1.00,1.00,1.00,1.00,0.81,0.67",21,0.46,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Things to know",82300000
test car battery with multimeter,Informational,5400,"0.29,0.10,0.36,1.00,0.81,0.44,0.15,0.66,0.29,0.81,0.15,0.36",21,0.16,0.09,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",9
test tube rack,"Informational, Transactional",5400,"0.13,0.07,0.07,0.16,0.10,0.08,0.08,0.13,0.07,0.08,1.00,0.66",8,3.04,0.28,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Things to know, Ads bottom",10
tibc blood test high,Informational,5400,"0.54,0.54,0.43,0.66,0.66,1.00,1.00,1.00,0.81,0.81,0.66,0.66",25,0.32,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",913000
trauma test free,Informational,5400,"0.29,0.44,1.00,0.66,0.44,0.44,0.36,0.29,0.36,0.44,0.44,0.36",21,0.44,0.71,"AI Overview, Image, People also ask, Discussions and forums, Related searches, Ads middle",399000000
trichomoniasis test,Informational,5400,"0.44,0.36,0.36,0.44,0.44,0.29,0.66,0.66,0.66,0.66,0.66,1.00",27,3.27,0.83,"Sitelinks, AI Overview, Image, Video, People also ask, Discussions and forums, Related searches, See results about, Things to know",10
uric acid test,Informational,5400,"0.81,0.81,0.54,0.67,0.67,1.00,0.81,0.81,0.81,0.81,0.67,0.67",24,1.02,0.24,"Sitelinks, AI Overview, Image, Image pack, People also ask, Related searches, Things to know",8
vng test,Informational,5400,"1.00,0.66,0.44,0.54,0.81,0.66,0.66,0.81,0.54,0.81,0.54,0.81",29,3.11,0.01,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",
