Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
savory breakfast ideas,Informational,5400,"1.00,1.00,1.00,1.00,0.81,0.67,0.67,0.81,0.54,0.54,0.54,0.81",25,0.06,0.18,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Recipes, Discussions and forums, Related searches",9
senior parking spot ideas,Informational,5400,"0.04,0.02,0.02,0.03,0.03,0.04,0.08,0.29,0.19,0.54,1.00,0.24",25,0.20,0.00,"Sitelinks, Image, Image pack, Video, Related searches",10
sexy costume ideas,Informational,5400,"0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.33,0.83,1.00",19,0.22,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",138000000
she shed ideas,Informational,5400,"0.67,0.67,0.54,0.81,0.81,1.00,1.00,1.00,0.81,0.67,0.81,0.67",21,0.23,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",
shower niche ideas,Informational,5400,"0.82,0.82,0.67,1.00,1.00,0.82,0.82,0.67,0.67,0.55,0.67,0.67",22,0.35,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",10
small front porch ideas,Informational,5400,"0.55,0.36,0.30,0.36,0.55,1.00,1.00,0.82,0.82,0.55,0.66,0.36",26,0.30,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",
summer bucket list ideas,Informational,5400,"0.00,0.01,0.03,0.10,0.16,0.24,0.44,1.00,1.00,0.19,0.04,0.01",4,0.22,0.30,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches",60800000
tv wall ideas,Informational,5400,"1.00,0.67,1.00,0.81,0.67,0.54,0.54,0.54,0.44,0.36,0.44,0.54",25,0.48,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Popular products",10
ugly christmas sweater ideas,Informational,5400,"0.09,0.67,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02",29,0.16,0.99,"Sitelinks, Video, Video carousel, Related searches, Popular products",12500000
v day date ideas,Informational,5400,"0.00,0.00,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",26,0.32,0.05,"Sitelinks, Image, Video, People also ask, See results about",584000000
valentine's day ideas,Informational,5400,"0.00,0.00,0.02,0.45,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",27,0.50,0.17,"Sitelinks, AI Overview, Image, Video, People also ask, Discussions and forums, Related searches",193000000
wallpaper ideas,Commercial,5400,"0.44,0.54,0.66,0.66,0.66,0.54,0.66,0.81,0.54,0.66,0.81,1.00",24,0.55,0.91,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",5
wedding proposal ideas,Informational,5400,"0.24,0.44,1.00,0.13,0.16,0.36,0.10,0.19,0.13,0.19,0.19,0.13",19,0.33,0.47,"Sitelinks, AI Overview, Image, Video, Related searches",53700000
white elephant gift ideas $25,Commercial,5400,"0.00,0.13,1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",22,0.18,0.41,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches, Popular products, Ads top, Ads bottom",10
wood fence ideas,Informational,5400,"0.67,0.44,0.30,0.30,0.54,1.00,1.00,1.00,0.54,0.54,0.44,0.54",20,0.72,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",107000000
