Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
wcpss traditional calendar 25 26,Informational,1600,"0.07,0.10,0.20,0.54,0.66,0.79,0.79,0.79,1.00,1.00,1.00,1.00",17,0.00,0.00,"Image, Image pack, Video, Related searches",10
wesleyan academic calendar,"Informational, Transactional",1600,"0.65,0.65,0.82,1.00,0.44,0.44,0.44,0.30,0.24,0.44,0.65,0.65",19,0.00,0.00,"Sitelinks, Image pack, Related searches",10
wfu academic calendar,"Navigational, Transactional",1600,"0.20,0.36,0.20,1.00,0.29,0.29,0.22,0.22,0.20,0.29,0.54,0.22",21,0.00,0.00,Related searches,98400
workday to google calendar,"Informational, Transactional",1600,"0.53,0.13,0.13,1.00,0.29,0.29,0.13,0.29,0.29,0.13,0.13,0.00",22,0.00,0.00,"Video, Video carousel, People also ask, Related searches",35100000
workout calendar for insanity program,"Informational, Commercial",1600,"0.00,0.00,0.36,0.07,0.80,1.00,1.00,0.66,0.80,0.01,0.24,0.52",22,3.05,0.01,"AI Overview, Image, Image pack, Video, People also ask, Related searches",318000
world market advent calendar,"Navigational, Transactional",1600,"0.36,1.00,0.36,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.12",29,0.21,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",40400000
wpi calendar,Navigational,1600,"1.00,0.79,0.79,1.00,0.79,0.55,0.67,0.41,0.24,0.30,1.00,0.67",18,0.00,0.00,"Sitelinks, Image pack, Related searches",859000
wpi calendar 25-26,"Informational, Transactional",1600,"0.00,0.00,0.44,0.00,0.66,0.53,1.00",15,0.00,0.00,"Sitelinks, Image pack, Related searches",9660
wylie isd calendar 25-26,Informational,1600,"1.00,0.00,0.82",16,0.00,0.00,"Image pack, Related searches",3700
yes prep calendar,Navigational,1600,"0.65,1.00,0.65,0.55,0.65,0.82,0.55,0.44,0.20,0.30,0.30,0.55",16,0.02,0.01,"Sitelinks, Image pack, Video, Related searches",114000000
07 calendar,Informational,1300,"0.24,0.13,0.55,0.07,0.65,0.08,1.00,0.65,0.65,0.01,0.30,0.82",27,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",1480000000
12 days of christmas advent calendar,"Informational, Transactional",1300,"0.10,0.44,1.00,0.04,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03",18,0.29,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Popular products",52400000
1969 calendar,Informational,1300,"0.44,0.44,0.55,1.00,0.44,0.44,0.30,0.34,0.34,0.44,0.34,0.30",20,0.15,0.03,"Image, Image pack, Video, People also ask, Related searches",247000000
1977 calendar,Informational,1300,"0.80,0.80,1.00,0.80,0.80,0.62,0.62,0.62,0.62,0.80,1.00,0.62",13,0.00,0.07,"Sitelinks, Image, Image pack, Video, Related searches",155000000
1978 calendar,Informational,1300,"1.00,1.00,0.76,1.00,0.76,1.00,1.00,1.00,0.56,1.00,1.00,0.76",13,0.00,0.04,"Image, Image pack, Video",180000000
1979 calendar,Informational,1300,"0.82,0.82,1.00,0.82,0.62,0.82,0.45,0.55,0.82,0.82,0.82,0.62",13,0.00,0.13,"Image, Image pack, Video, Related searches",186000000
1980 calendar,Informational,1300,"1.00,1.00,1.00,0.62,1.00,0.80,0.80,1.00,0.80,0.80,1.00,0.62",12,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",338000000
1982 calendar,Informational,1300,"1.00,1.00,1.00,1.00,0.80,0.80,0.62,0.80,0.62,0.80,0.80,0.80",16,0.00,0.04,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",242000000
1983 calendar,Informational,1300,"0.68,0.85,0.68,0.52,0.68,0.68,0.85,0.85,1.00,0.68,0.68,0.52",15,0.00,0.03,"Sitelinks, Image, Image pack, Video, Related searches",208000000
2024 calendar canada,Informational,1300,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",22,0.00,0.00,"Sitelinks, Image, Image pack, Related searches",1380000000
2024 calendar with week numbers printable,Informational,1300,"1.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",24,0.00,0.06,"Image, Image pack, Video, People also ask, Related searches",49200000
2024 july calendar,Informational,1300,"0.10,0.00,0.10,0.20,0.10,0.20,0.10,0.20,0.30,1.00,0.20,0.10",25,0.00,0.52,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",649000000
2024 september calendar,"Informational, Transactional",1300,"0.24,0.10,0.03,0.10,0.07,0.07,0.07,0.03,0.03,0.10,0.14,1.00",28,0.00,0.47,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",1560000000
2030 calendar,Informational,1300,"0.52,0.68,1.00,1.00,0.46,0.68,0.68,0.84,0.68,0.84,0.68,0.84",10,0.00,0.15,"Sitelinks, Image, Image pack, Video, Related searches",186000000
3d calendar,Informational,1300,"0.81,0.63,1.00,0.63,0.44,0.31,0.13,0.13,0.13,0.13,0.13,0.25",29,0.22,1.00,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Related searches, Popular products, Things to know",1160000000
a&m university calendar,Navigational,1300,"0.00,0.00,0.00,0.00,0.00,0.66,1.00,0.29,0.07,0.00,0.03,0.02",30,0.24,0.00,"Sitelinks, Video, People also ask, Related searches",29000000
academic calendar auburn,"Informational, Transactional",1300,"0.41,0.79,0.24,0.41,0.41,0.41,0.41,0.54,0.30,0.36,0.41,1.00",25,0.00,0.00,"Image pack, Video, Related searches",5700000
academic calendar byui,Navigational,1300,"0.30,1.00,0.67,0.41,0.20,0.67,0.55,0.36,0.55,0.30,0.30,0.67",21,0.00,0.00,"Sitelinks, Related searches",9350
academic calendar cornell,Navigational,1300,"0.83,1.00,0.34,0.83,0.20,0.15,0.08,0.25,0.06,0.15,0.25,0.20",28,0.00,0.00,"Sitelinks, Related searches",22000000
academic calendar iu,Informational,1300,"0.05,0.03,1.00,1.00,0.03,0.03,0.03,0.03,0.03,0.05,0.43,0.01",23,0.00,0.00,"Sitelinks, Related searches",9720000
academic calendar liberty university,Navigational,1300,"0.68,0.52,0.68,0.52,0.31,0.68,1.00,0.68,0.31,0.37,0.37,0.37",28,0.00,0.00,"Sitelinks, Related searches",19500000
academic calendar rit,Navigational,1300,"0.52,0.35,0.04,0.15,0.28,1.00,0.67,0.04,0.06,0.24,0.07,0.44",29,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",7
academic calendar ucsb,Navigational,1300,"0.29,0.54,0.46,0.34,0.23,1.00,0.66,0.23,0.34,0.83,0.20,0.46",29,0.00,0.00,"Sitelinks, Video, Related searches",503000
academic calendar ucsd,Navigational,1300,"0.53,0.27,0.67,1.00,0.67,0.44,0.20,0.36,0.16,0.10,0.20,0.44",25,0.00,0.00,"Sitelinks, Related searches",1790000
academic calendar xavier university,Navigational,1300,"1.00,1.00,0.84,1.00,0.84,0.84,0.84,0.46,0.07,0.03,0.11,0.68",20,0.00,0.00,"Sitelinks, Image pack, People also ask, Related searches",8
acc calendar,Informational,1300,"0.84,1.00,0.68,0.68,0.84,0.68,0.37,0.46,0.31,0.37,0.84,0.52",15,0.00,0.00,Related searches,211000000
acrylic calendar,"Informational, Transactional",1300,"0.67,0.84,0.84,1.00,0.51,0.67,0.47,0.51,0.47,0.47,0.51,0.37",23,0.47,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",27600000
adelphi university academic calendar,Navigational,1300,"1.00,0.41,0.67,1.00,0.37,0.67,0.54,0.41,0.24,0.24,0.37,0.67",15,0.00,0.00,"Sitelinks, Video, Related searches",358000
adelphi university calendar,Navigational,1300,"0.16,0.13,0.82,0.11,0.82,0.34,1.00,0.55,0.20,0.11,0.11,0.13",29,0.00,0.00,"Sitelinks, People also ask, Related searches",812000
advent calendar for teen boy,Commercial,1300,"0.44,1.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.13",17,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",10
advent calendar puzzle,Commercial,1300,"0.66,0.83,1.00,0.10,0.03,0.00,0.00,0.00,0.00,0.03,0.07,0.14",7,0.42,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Ads bottom",26300000
advent calendar puzzles,"Informational, Transactional",1300,"0.43,1.00,0.43,0.11,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.05",5,0.42,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",26400000
advent calendar sale,Transactional,1300,"0.20,1.00,1.00,0.23,0.06,0.01,0.02,0.01,0.01,0.02,0.01,0.04",30,0.28,1.00,"Sitelinks, Image, Video, Explore brands, Related searches, Popular products",49600000
aisd calendar 24-25,"Informational, Transactional",1300,"1.00,0.65,0.36,0.43,0.65,0.00,0.00,0.54,0.00,0.00,0.00,0.00",30,0.00,0.00,"Sitelinks, Image pack, Related searches",17100
ak court calendar,"Navigational, Transactional",1300,"0.41,0.41,0.66,0.54,0.79,1.00,0.66,0.41,0.30,0.66,0.41,0.54",15,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",8
aldi wine advent calendar 2024,Informational,1300,"0.35,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",18,0.00,0.18,"Sitelinks, Video, People also ask, Related searches",10
alexandria public schools calendar,"Informational, Transactional",1300,"1.00,0.68,0.85,0.68,0.46,0.85,0.37,0.68,0.37,0.37,0.52,0.68",21,0.00,0.00,"Image pack, Related searches",7750000
alief calendar,Informational,1300,"0.36,0.54,0.29,0.22,1.00,0.29,0.43,0.16,0.07,0.10,0.16,0.22",23,0.00,0.00,"Sitelinks, Image pack, Video, People also ask, Related searches",167000
allen isd calendar 25-26,Informational,1300,"0.01,0.03,0.05,0.10,0.16,0.00,0.53,0.00,0.66,0.00,0.53,1.00",15,0.00,0.00,"Image pack, Related searches",82900
alternate side parking calendar,Informational,1300,"1.00,0.65,0.65,0.65,0.30,0.24,0.44,0.13,0.20,0.13,0.20,0.65",19,0.00,0.00,"Image, Image pack, Video, Related searches",10
amarillo isd calendar,"Informational, Transactional",1300,"0.54,0.54,0.66,0.54,0.54,0.79,0.79,0.30,0.30,1.00,0.41,0.36",14,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",615000
ann arbor schools calendar,Navigational,1300,"0.66,0.79,0.79,1.00,0.66,0.41,0.54,0.30,0.36,0.24,0.54,0.24",24,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",3430000
april 2022 calendar,Navigational,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",27,0.00,0.22,"Sitelinks, Image, Image pack, Video, Related searches",1280000000
april 2026 calendar with holidays,Informational,1300,"0.08,0.10,0.13,0.30,0.30,0.41,0.79,0.54,0.54,0.66,0.79,1.00",17,0.00,0.27,"Image, Image pack, Video, Related searches",237000000
april to april calendar,Informational,1300,"0.02,0.01,0.16,0.02,0.00,1.00,0.05,0.01,0.04,0.00,0.04,0.16",24,1.25,0.20,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",10
asd20 calendar,Navigational,1300,"0.36,0.41,0.54,0.79,0.66,1.00,0.36,0.16,0.13,0.24,1.00,0.79",16,0.00,0.00,"Sitelinks, Related searches",4540
asu calender,Navigational,1300,"0.69,0.51,0.69,1.00,0.51,0.69,0.29,0.69,0.46,0.29,0.83,1.00",22,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",10
auburn city schools calendar,Informational,1300,"0.68,1.00,1.00,1.00,0.68,0.46,0.46,0.46,0.20,0.38,0.46,0.30",21,0.00,0.00,"Image pack, People also ask, Related searches",4790000
august 2021 calendar,Informational,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",23,0.00,0.12,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",1210000000
august 2024 calendar with holidays,Informational,1300,"1.00,0.33,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.00",27,0.00,0.12,"Image, Image pack, Video, People also ask, Related searches",431000000
auhsd calendar,"Navigational, Transactional",1300,"0.41,0.36,0.54,0.79,0.66,0.79,0.41,0.41,0.41,0.66,1.00,0.41",9,0.00,0.00,"Image pack, Related searches",10600
austin isd calendar 24-25,Informational,1300,"0.42,0.03,0.15,0.82,1.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00",26,0.00,0.00,"Sitelinks, Image pack",
availability calendar,Informational,1300,"0.13,1.00,0.36,0.10,0.13,0.10,0.08,0.10,0.08,0.10,0.13,0.10",24,3.98,0.27,"Sitelinks, Image pack, Video, Video carousel, Related searches",10
baby calendar,Informational,1300,"0.34,1.00,0.34,0.44,0.44,0.55,0.34,0.34,0.55,0.34,0.44,0.44",27,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",1390000000
band calendar,Informational,1300,"0.44,0.34,0.24,0.34,0.24,0.24,0.34,0.55,0.30,0.55,1.00,1.00",0,0.00,0.00,"Video, Related searches",667000000
baps calendar 2025,Navigational,1300,"0.13,0.20,0.30,0.66,0.41,0.79,0.54,0.54,0.66,1.00,0.66,1.00",17,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",835000
baseball advent calendar,"Informational, Transactional",1300,"0.44,1.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.19",23,0.30,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Ads bottom",28800000
baylor university academic calendar,"Navigational, Transactional",1300,"1.00,0.54,0.29,0.67,0.54,0.41,0.67,0.67,0.24,0.67,0.54,0.37",29,0.00,0.00,Related searches,3730000
bellevue school district calendar,"Informational, Transactional",1300,"1.00,0.00,0.00,0.65,0.00,0.00,0.43,0.00,0.65,0.00,0.43,0.00",20,0.00,0.00,Related searches,2550000
belton isd calendar,Informational,1300,"0.54,0.54,0.66,1.00,0.54,0.54,0.41,0.36,0.30,0.79,0.66,0.54",19,0.00,0.00,"Image pack, Related searches",115000
berea college academic calendar,"Informational, Transactional",1300,"0.00,1.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.29",12,0.00,0.00,Related searches,165000
berklee calendar,Navigational,1300,"0.79,1.00,0.54,0.79,0.54,0.54,0.41,0.30,0.20,0.30,0.36,0.54",28,0.00,0.00,"Sitelinks, Video, Related searches",
blank advent calendar,"Informational, Transactional",1300,"1.00,1.00,0.44,0.05,0.02,0.02,0.01,0.02,0.02,0.04,0.06,0.19",23,0.25,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",18700000
blank february 2025 calendar,Informational,1300,"0.01,0.04,0.13,1.00,0.81,0.03,0.01,0.00,0.00,0.00,0.00,0.00",20,0.00,0.06,"Sitelinks, Image, Image pack, Video, Related searches",10
blank october 2024 calendar,Informational,1300,"1.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",119000000
book advent calendar 2024,Transactional,1300,"0.54,1.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",16,0.00,0.89,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",39400000
boot calendar,"Informational, Transactional",1300,"0.41,0.41,0.08,0.54,0.36,0.30,0.54,0.79,1.00,0.54,0.41,0.79",28,0.00,0.00,"Sitelinks, Image, Video, Related searches",202000000
booty calendar,"Informational, Transactional",1300,"0.29,0.24,1.00,0.54,0.41,0.54,0.54,0.54,0.54,0.41,0.41,0.41",0,3.99,0.04,"Sitelinks, Video",204000000
boston college 2025-26 calendar,Informational,1300,"0.00,1.00,0.00,0.00,0.00,0.00",25,0.00,0.00,"Image, Related searches",213000
bps calendar 2025,"Informational, Commercial",1300,"0.03,0.16,0.44,0.82,0.65,1.00,1.00,0.24,0.44,0.05,0.08,0.16",21,0.00,0.00,"Image, Image pack, Video, Related searches",31900000
bridgewater temple calendar,Informational,1300,"0.65,0.55,0.34,0.55,0.44,0.55,0.30,0.16,0.20,0.30,0.65,1.00",15,0.00,0.00,"Sitelinks, Image pack, People also ask, Related searches",522000
bridgewater temple calendar 2025,Informational,1300,"0.01,0.04,0.20,0.54,0.79,0.79,0.66,0.54,0.41,0.66,1.00,0.54",9,0.00,0.00,"Image, Image pack, Related searches",335000
broken arrow public schools calendar,Informational,1300,"0.54,0.54,0.54,1.00,0.79,0.66,0.66,0.54,0.20,0.41,0.54,0.41",24,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",1880000
broward calendar 25-26,Informational,1300,"0.00,0.02,0.02,0.07,0.08,0.01,0.01,0.02,0.00,0.43,0.43,1.00",17,0.00,0.00,"Image pack, Video, Related searches",67100
broward schools calendar 24 25,Informational,1300,"0.27,0.13,0.20,0.27,0.24,1.00,1.00,1.00,0.20,0.10,0.20,0.20",22,0.00,0.00,"Image pack, Video, Related searches",556000
bssd calendar,Informational,1300,"0.54,0.79,0.54,1.00,0.66,0.54,0.41,0.16,0.24,0.30,0.54,0.41",15,0.00,0.00,"Image pack, Related searches",10800
bths calendar,Navigational,1300,"0.27,0.44,0.27,0.52,0.24,0.36,0.52,1.00,0.66,0.03,0.10,0.36",18,0.00,0.00,"Sitelinks, Related searches",19700
butler university academic calendar,"Navigational, Transactional",1300,"0.68,0.84,0.84,1.00,0.52,0.52,0.37,0.31,0.20,0.52,0.84,0.52",21,0.00,0.00,Related searches,11100000
cal poly 2025-26 calendar,"Navigational, Transactional",1300,"0.00,0.00,0.00,0.00,1.00,0.65,0.00",28,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",32200
cal poly academic calendar 2025-26,"Navigational, Transactional",1300,"0.03,0.03,0.10,0.10,0.13,0.81,0.43,0.02,0.00,0.00,0.54,1.00",30,0.00,0.00,"Sitelinks, Related searches",17600
cal state fullerton calendar,"Informational, Transactional",1300,"0.54,0.04,1.00,1.00,0.30,0.66,0.41,0.54,0.24,0.30,0.79,0.36",18,0.00,0.00,"People also ask, Related searches",1530000
calendar 2017 calendar,Informational,1300,"1.00,0.67,0.79,0.24,0.41,0.37,0.24,0.67,0.54,0.10,0.24,0.67",9,0.00,0.21,"Sitelinks, Image, Image pack, Video, Related searches",752000000
calendar 2024 september,Informational,1300,"1.00,0.20,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07",26,0.00,0.51,"Image, Image pack, Video carousel, People also ask, Related searches",1390000000
calendar 2027,Informational,1300,"0.30,0.30,0.44,0.55,0.44,0.44,0.44,0.44,0.44,0.82,0.55,1.00",20,0.00,0.45,"Sitelinks, Image, Image pack, People also ask, Related searches",391000000
calendar 95,Informational,1300,"0.24,0.11,0.44,0.07,0.65,0.55,1.00,0.65,0.65,0.03,0.24,0.55",14,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",365000000
calendar bridge,Navigational,1300,"0.68,0.52,0.46,0.84,0.68,0.68,0.52,0.68,0.52,0.52,0.68,1.00",26,1.39,0.16,"Sitelinks, Image pack, Video, Knowledge panel, Related searches",351000000
calendar cmu,Navigational,1300,"0.13,0.01,0.80,0.66,0.03,0.36,0.24,0.10,0.13,0.01,0.44,1.00",26,0.00,0.00,"Sitelinks, Related searches",5920000
calendar for 2027,Informational,1300,"0.29,0.22,0.22,0.20,0.07,0.00,0.05,0.43,1.00,0.08,0.10,0.65",19,1.15,0.58,"Sitelinks, Image, Image pack, Video, Related searches",397000000
calendar from 1980,Informational,1300,"0.62,0.82,0.30,0.62,0.82,0.82,0.82,1.00,0.82,0.62,0.82,0.55",13,0.00,0.01,"Image, Image pack, Video, People also ask, Related searches",300000000
calendar mic,Informational,1300,"0.53,0.07,0.29,0.03,1.00,0.03,0.01,0.03,0.04,0.02,0.07,0.03",3,1.18,0.04,"Sitelinks, Image, Image pack, Video, Related searches",34000000
calendar oct,Informational,1300,"1.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06",27,0.93,0.57,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",1230000000
calendar oct 2024,Informational,1300,"1.00,0.10,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01",18,0.00,0.46,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches",10
calendar of memes,Informational,1300,"0.81,0.81,1.00,1.00,0.62,0.81,1.00,0.62,0.55,0.06,0.45,0.81",23,0.00,0.01,"Sitelinks, Image, Image pack, Video, Related searches",23000000
calendar polk county schools,Navigational,1300,"0.03,0.03,0.80,0.13,0.44,0.52,1.00,0.66,0.08,0.01,0.24,0.03",16,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",1480000
calendar quarters,Informational,1300,"1.00,1.00,0.37,0.68,0.85,0.46,0.52,0.68,0.52,0.46,0.85,0.46",23,2.42,0.49,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",107000000
calendar sept 2024,Informational,1300,"0.75,0.25,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,1.00",26,0.00,0.53,"Sitelinks, Image, Image pack, Video carousel, Related searches",191000000
calendar template google sheets,Informational,1300,"0.81,0.81,0.62,0.81,0.81,0.81,0.81,1.00,0.81,0.81,1.00,1.00",30,2.07,0.10,"AI Overview, Image, Image pack, Video, People also ask, Related searches",10
calendar ucsb,Navigational,1300,"0.08,0.08,0.03,0.05,0.03,0.19,0.01,0.66,0.03,0.01,0.13,1.00",29,0.00,0.00,"Sitelinks, Related searches",1570000
calendar usf,Navigational,1300,"0.03,0.03,0.13,1.00,0.10,0.65,0.65,0.22,0.29,0.03,0.16,0.07",25,0.00,0.00,"Sitelinks, Video, Related searches",8340000
calendar with wipe board,"Informational, Transactional",1300,"0.00,0.00,0.00,0.00,0.53,1.00,0.81,0.00,0.66,0.00,0.00,0.00",20,0.49,1.00,"Sitelinks, Image, Video, Related searches, Popular products",7320000
calendly alternatives,Informational,1300,"0.84,0.68,1.00,0.84,0.53,0.53,0.68,0.42,0.84,1.00,0.84,0.84",17,10.88,0.44,"Sitelinks, AI Overview, Video, Related searches, Ads bottom, Ads middle",798000
candy advent calendar 2024,"Informational, Commercial",1300,"0.36,1.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",12,0.00,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",7970000
carmel clay schools calendar,Navigational,1300,"0.68,0.52,0.84,0.84,0.46,0.84,0.52,0.68,0.46,1.00,0.52,0.68",18,0.00,0.00,"Sitelinks, Image pack, Related searches",6
carnegie mellon university academic calendar,Navigational,1300,"0.36,0.10,1.00,0.07,0.16,0.13,0.43,0.22,0.16,0.29,0.43,0.13",27,0.00,0.00,"Sitelinks, People also ask, Related searches",2130000
carnegie mellon university calendar,"Informational, Transactional",1300,"0.30,0.03,0.16,0.16,1.00,0.44,0.44,0.08,0.13,0.11,1.00,1.00",28,0.00,0.00,"Sitelinks, Related searches",4760000
carroll isd calendar,Informational,1300,"0.84,0.84,0.84,1.00,0.52,0.52,0.46,0.37,0.31,0.68,0.68,0.46",10,0.00,0.00,"Image pack, Related searches",254000
cat calendar,"Informational, Transactional",1300,"0.27,0.44,1.00,0.53,0.24,0.24,0.24,0.20,0.12,0.27,0.36,0.27",6,0.40,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",622000000
catholic calendar 2024,Informational,1300,"0.82,1.00,0.82,0.09,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00",24,0.00,0.04,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",127000000
catholic feast day calendar,"Informational, Commercial",1300,"0.08,1.00,0.44,0.52,0.24,0.44,0.20,0.27,0.27,0.24,0.24,0.44",28,2.47,0.04,"Sitelinks, Video, Related searches, Ads top, Ads bottom",10200000
cattle gestation calendar,Informational,1300,"0.13,0.79,0.66,0.66,0.54,0.54,1.00,0.79,0.20,0.54,0.20,0.30",12,0.03,0.00,"Image, Image pack, Video, Related searches",45800000
cchs calendar,"Informational, Commercial",1300,"0.84,0.52,0.84,1.00,0.68,0.68,0.52,0.52,0.20,0.31,0.68,0.52",3,0.00,0.00,"Image, Image pack, Related searches",816000
ccisd calendar 25-26,Navigational,1300,"0.02,0.04,0.04,0.20,0.36,0.54,0.66,0.79,1.00,1.00,0.36,1.00",24,0.00,0.00,"Sitelinks, Image pack, Related searches",13700
ccny calendar,Navigational,1300,"0.84,1.00,0.52,0.84,0.68,0.84,0.46,0.25,0.20,0.25,0.68,1.00",13,0.00,0.00,"Sitelinks, Image pack, Related searches",7
ccu academic calendar,"Informational, Transactional",1300,"0.84,0.84,0.84,1.00,0.68,0.68,0.68,0.37,0.37,0.52,0.84,0.52",20,0.00,0.00,"Sitelinks, Video, Related searches",642000
central michigan university academic calendar,"Informational, Transactional",1300,"0.52,0.84,0.52,1.00,0.68,0.84,0.52,0.46,0.25,0.46,0.84,0.52",29,0.00,0.00,Related searches,26700000
cfbisd calendar,"Informational, Transactional",1300,"0.85,0.52,0.69,1.00,0.69,0.69,0.46,0.38,0.19,0.52,0.38,0.31",21,0.00,0.00,"Sitelinks, Image pack, Related searches",10400
chad michael murray calendar,Informational,1300,"0.00,1.00,0.36,0.07,0.01,0.01,0.01,0.01,0.00,0.03,0.03,0.01",26,0.00,0.28,"Image, Image pack, Video, People also ask, Related searches",2900000
chanel advent calendar,Commercial,1300,"0.50,1.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",25,0.68,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",9860000
charles sturt university academic calendar,"Navigational, Transactional",1300,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.43,0.43,0.00,0.07,0.43",20,0.00,0.00,"Sitelinks, Related searches",65100
charlotte tilbury advent calendar 2024,"Informational, Transactional",1300,"1.00,0.66,0.44,0.04,0.03,0.01,0.01,0.00,0.01,0.00,0.00,0.02",28,0.64,0.83,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",3060000
chattanooga calendar of events,"Informational, Commercial",1300,"1.00,0.85,0.85,0.68,0.52,0.46,0.46,0.37,0.31,0.68,0.25,0.31",29,0.20,0.48,"Sitelinks, AI Overview, Video, Related searches, See results about",10300000
cheese advent calendar 2024,"Informational, Transactional",1300,"0.44,1.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",14,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Explore brands, Related searches, Popular products",6220000
cherry creek school discrict school calendar,Navigational,1300,"1.00,0.00,0.00",24,0.00,0.00,"Sitelinks, Image pack, Related searches",2420000
chesterfield county public schools calendar 25-26,Navigational,1300,"1.00,0.00,0.00",18,0.00,0.00,"Sitelinks, Image pack, Related searches",17600
city of tempe events calendar,"Informational, Transactional",1300,"0.10,0.66,1.00,0.16,0.16,0.16,0.13,0.10,0.08,0.18,0.01,0.00",23,0.57,0.41,"Sitelinks, Related searches, See results about",717000
city tech calendar,"Navigational, Transactional",1300,"0.44,0.55,0.30,0.34,0.44,0.44,0.30,0.24,0.11,0.13,0.44,1.00",25,0.00,0.00,"Sitelinks, Video, Related searches",554000000
clarkson academic calendar,Transactional,1300,"0.84,0.84,0.84,1.00,0.84,0.68,0.46,0.46,0.25,0.37,0.68,0.52",20,0.00,0.00,"People also ask, Related searches",941000
classroom calendar,"Informational, Transactional",1300,"0.24,0.15,0.15,0.24,0.20,0.20,0.24,0.36,0.36,0.80,1.00,0.67",18,0.41,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",323000000
