Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
what channel is yacht rock on sirius,Informational,1900,"0.10,0.07,0.12,0.08,0.05,0.12,0.44,0.23,0.19,0.12,0.10,1.00",27,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",609000
what does channelling do in minecraft,Informational,1900,"0.04,0.01,0.05,0.03,0.02,0.54,1.00,0.81,0.36,0.36,0.07,0.19",29,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",27000
www.channel myanmar.org,Informational,1900,"0.05,0.00,1.00,0.37,0.37,0.68,0.68,0.00,0.00,0.00,0.00,0.16",8,0.00,0.00,Video,170000000
xm christmas channels,Informational,1900,"0.02,0.55,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"Image, Video, People also ask, Related searches",198000000
youtube channel finder,Informational,1900,"0.34,0.65,0.65,0.55,1.00,0.82,0.44,0.65,0.82,0.65,0.82,0.82",14,1.51,0.00,"Sitelinks, Video, Related searches",253000000
2 channel amp,"Informational, Commercial",1600,"0.79,0.54,0.79,0.54,0.41,0.54,1.00,0.54,0.79,0.54,0.79,1.00",8,0.53,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Ads bottom, Ads middle",379000000
4 channel car amplifier,"Informational, Transactional",1600,"0.44,0.55,0.44,0.44,0.44,0.44,0.55,0.55,0.82,1.00,0.55,0.55",13,0.46,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Explore brands, Related searches, Popular products",119000000
ah channel,"Informational, Transactional",1600,"0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",25,0.00,0.00,"Image, Video, Video carousel, Related searches",1940000000
aluminum c channel,"Informational, Transactional",1600,"0.85,1.00,0.85,0.85,0.85,1.00,0.85,0.85,0.85,1.00,1.00,1.00",16,0.77,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Popular products",96400000
android canary release channel,"Informational, Transactional",1600,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",26,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",9
block youtube channels,Informational,1600,"0.45,0.65,0.65,1.00,0.65,0.65,0.45,0.45,0.45,0.55,0.45,0.55",30,1.09,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",295000000
blue de channel,"Navigational, Commercial",1600,"0.55,0.82,1.00,0.55,0.44,0.44,0.44,0.55,0.44,0.44,0.65,0.55",27,1.21,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Things to know",10
britbox apple tv channel,Informational,1600,"0.00,0.00,0.05,0.02,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.00",28,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",3440000
buffalo tv stations channel 2,Informational,1600,"0.07,0.03,0.15,0.02,0.01,0.00,0.00,0.19,0.00,0.00,1.00,0.05",20,0.00,0.00,"Featured snippet, Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Related searches",36600000
c channel metal,"Informational, Transactional",1600,"0.66,1.00,0.52,0.52,0.44,0.24,0.20,0.36,0.36,0.44,0.44,0.24",22,0.86,0.87,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",687000000
channel 19 cincinnati,Navigational,1600,"0.67,0.67,0.67,1.00,0.41,0.67,0.55,0.55,0.55,0.67,0.55,0.55",30,0.00,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Top stories, Related searches",6
channel camryn,Informational,1600,"0.01,0.01,1.00,0.05,0.04,0.03,0.19,0.07,0.10,0.24,0.07,0.02",30,0.00,0.00,"Sitelinks, Image, People also ask, Knowledge panel",10
channel for knicks game,Informational,1600,"0.05,0.07,0.07,0.07,0.05,0.05,0.15,1.00,0.00,0.00,0.00,0.00",27,0.00,0.01,"Sitelinks, Image pack, Video, Top stories, Related searches",9
channel islands fishing,"Informational, Navigational",1600,"0.36,0.29,0.43,0.36,0.16,0.22,0.54,0.13,1.00,0.22,0.65,0.29",24,1.86,0.05,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",38200000
channel locks tool,"Informational, Transactional",1600,"0.68,0.85,1.00,0.68,0.85,0.68,0.85,0.68,0.52,1.00,0.85,0.68",29,0.23,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products",71600000
channel marketing,Informational,1600,"1.00,0.55,0.55,0.65,0.45,0.55,0.45,0.45,0.45,0.65,0.55,0.65",30,6.90,0.12,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Knowledge panel, Twitter carousel, Related searches, Ads bottom, Ads middle",2490000000
channel myanamar,"Informational, Commercial",1600,"0.29,0.35,1.00,0.81,0.66,0.53,0.29,0.00,0.00,0.01,0.00,0.10",27,0.00,0.00,"Image, Video, Related searches",169000000
channel myanmar.org,"Navigational, Transactional",1600,"0.15,0.53,0.80,0.12,0.53,0.20,0.00,1.00,0.00,0.24,0.36,1.00",23,0.00,0.00,,51500000
channel orange vinyl lp,Commercial,1600,"0.07,0.02,0.19,0.03,0.03,1.00,1.00,0.36,0.00,0.00,0.00,0.00",23,0.42,0.85,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",9
channeling enchantment,"Informational, Transactional",1600,"0.53,0.53,0.53,0.67,1.00,0.78,1.00,0.67,0.42,0.53,0.42,0.28",27,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",861000
channeling meaning,Informational,1600,"0.79,0.54,0.79,1.00,0.54,1.00,0.20,0.30,0.41,0.54,0.79,0.79",28,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Knowledge panel, Related searches",9
communication channels,Informational,1600,"1.00,0.69,0.69,0.83,0.83,0.83,0.83,0.69,0.51,0.51,0.69,0.69",28,3.89,0.02,"AI Overview, Image pack, Video, Video carousel, Knowledge panel, Related searches",8
concrete drainage channel,Informational,1600,"0.55,0.34,0.34,0.34,0.44,0.65,0.65,0.82,0.82,1.00,0.34,0.44",18,2.17,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products",25400000
deleted channel youtube,Informational,1600,"0.02,0.02,0.02,0.02,1.00,1.00,0.81,0.44,0.05,0.00,0.00,0.00",29,0.70,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",138000000
directv mlbn channel,Navigational,1600,"0.16,0.01,0.02,0.02,0.29,0.81,1.00,0.54,0.65,0.01,0.20,0.36",30,1.66,0.01,"Sitelinks, AI Overview, Video, Related searches",1540000
directv tennis channel,"Informational, Transactional",1600,"0.03,0.04,0.05,0.10,0.08,0.29,0.07,0.44,0.66,0.53,1.00,0.07",24,1.10,0.02,"AI Overview, Video, People also ask, Related searches",903000
directv weather channel,Informational,1600,"1.00,0.08,0.06,0.22,0.11,0.14,0.11,0.08,0.06,0.14,0.08,0.06",24,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",10
disney channel big 3,Informational,1600,"1.00,0.00,0.00,0.00",26,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",388000000
disney channel shows 2000,Informational,1600,"0.19,1.00,0.30,1.00,0.16,0.19,0.23,0.23,0.19,0.19,0.56,0.19",26,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask",215000000
disney channel shows 2010s,Informational,1600,"0.79,0.66,0.66,1.00,0.54,0.54,0.54,0.66,0.54,0.66,0.66,0.54",26,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",358000000
disney channel tv shows 2000s,"Informational, Commercial",1600,"0.54,0.19,0.10,0.13,0.10,0.43,1.00,0.07,0.03,0.15,0.10,0.07",23,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",43600000
drive channel,Informational,1600,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.02,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",1620000000
dual channel ram,Informational,1600,"0.41,0.79,1.00,0.54,0.66,0.66,0.66,0.79,0.79,0.79,0.79,0.79",28,0.00,0.01,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches",201000000
espn channel on dish,Informational,1600,"1.00,0.16,0.16,0.44,0.19,0.16,0.02,0.10,0.06,0.12,0.19,0.23",21,1.05,0.02,"AI Overview, Image pack, Video, People also ask, Related searches",10
gold channel,"Informational, Commercial",1600,"0.08,0.13,0.13,0.16,0.16,0.10,0.13,0.16,0.08,1.00,0.53,0.81",17,1.45,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",5620000000
hallmark channel matching moments,Navigational,1600,"1.00,1.00,0.55,0.79,0.24,1.00,1.00,0.79,0.55,0.30,0.41,0.67",25,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",2350000
how can i receive local channels without cable,,1600,"0.27,0.10,0.44,0.05,0.80,1.00,0.80,0.52,0.66,0.01,0.16,0.80",24,0.93,0.86,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",412000000
how can i watch local channels without cable,Informational,1600,"0.34,0.44,0.55,1.00,0.55,0.55,0.55,0.44,0.20,0.34,0.65,0.44",29,0.62,0.57,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",10
how do you change a youtube channel name,Informational,1600,"0.00,0.00,0.00,0.00,0.00,1.00,0.81,0.44,0.66,0.00,0.00,0.44",27,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches, Ads bottom",10
how to create a private youtube channel,Informational,1600,"0.44,0.24,0.82,1.00,0.44,0.44,0.34,0.13,0.55,0.24,0.65,0.82",26,0.00,0.00,"Sitelinks, Video, Video carousel, People also ask, Related searches",432000000
how to delete your youtube channel,Informational,1600,"0.68,0.68,0.68,0.68,0.68,0.68,0.85,0.68,1.00,1.00,1.00,0.85",29,0.00,0.00,"AI Overview, Video, Video carousel, People also ask, Related searches",462000000
io.netty.channel.abstractchannel$annotatedconnectexception,Informational,1600,"0.04,0.04,0.04,0.04,0.04,0.08,1.00,0.33,0.00,0.33,0.29,0.00",19,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",12200
irish channel new orleans,"Informational, Commercial",1600,"0.36,0.44,0.52,0.52,0.44,1.00,0.36,0.66,0.36,0.27,0.36,0.44",22,0.23,0.06,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches, Things to know",5590000
kitty channel afnan roblox piggy torcher and soldier,"Informational, Transactional",1600,"1.00,0.00,0.00",25,0.00,0.00,"AI Overview, Image, Image pack, Video, Video carousel, Short videos",2310
lakers game channel,Informational,1600,"0.21,0.17,0.13,0.17,0.79,0.54,1.00,0.00,0.00,0.00,0.00,0.00",24,0.00,0.02,"Sitelinks, Video, Video carousel, Top stories, Related searches",10
lg tv channels,Informational,1600,"0.84,0.84,1.00,1.00,0.84,1.00,0.84,1.00,0.68,1.00,0.84,0.84",26,0.00,0.00,"AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",83000000
luigi mangione id channel,Informational,1600,"0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",30,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",9
minecraft channeling,Informational,1600,"0.66,0.41,0.55,0.66,0.66,0.66,1.00,0.80,0.66,0.80,0.66,0.66",25,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Short videos, Related searches",394000000
miramax movie channel,Informational,1600,"0.36,0.79,0.30,0.79,0.79,0.66,0.66,1.00,0.66,0.66,0.54,0.41",24,1.82,0.02,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",10
moviesphere+ amazon channel,Informational,1600,"0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.00,0.00,1.00,0.00",30,0.00,0.05,"Sitelinks, Image, Related searches",87900
multi channel home theatre,"Informational, Transactional",1600,"0.75,1.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00",13,1.13,1.00,"Sitelinks, Image, Video, Discussions and forums, Explore brands, Related searches",13200000
national geographic channel tv schedule,Informational,1600,"0.55,0.45,0.83,0.55,0.45,0.65,0.34,0.45,0.55,1.00,0.34,0.65",29,0.00,0.00,"Sitelinks, Video, Related searches",102000000
non dihydropyridine ca channel blocker,Informational,1600,"0.00,0.00,0.00,0.02,0.81,0.00,1.00,0.43,0.66,0.01,0.00,0.00",30,3.91,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",106000
popular children's youtube channel crossword,Informational,1600,"1.00,0.00",18,0.00,0.00,"Video, People also ask, Related searches",700000
publix super market at channel club,Informational,1600,"1.00,0.66,1.00,0.66,0.34,0.25,0.31,0.34,0.55,0.34,0.15,0.34",29,1.08,0.09,"Video, People also ask, Knowledge panel, Related searches",498000
same bat time same bat channel,Informational,1600,"1.00,0.68,0.68,1.00,0.84,1.00,1.00,0.84,1.00,1.00,0.84,1.00",29,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",143000000
samsung tv plus channel list pdf,Informational,1600,"1.00,0.83,0.66,0.55,0.45,0.45,0.30,0.25,0.25,0.15,0.15,0.15",28,0.02,0.01,"Video, People also ask, Related searches",25600000
schedule travel channel,Commercial,1600,"0.35,0.00,0.00,0.00,1.00,0.00,0.00,0.54,0.81,0.00,0.06,0.67",23,0.00,0.00,"Image, Video, Related searches",525000000
sega channel,Informational,1600,"0.66,0.66,0.79,0.66,1.00,0.66,0.41,0.66,0.54,0.41,0.54,0.54",30,0.00,0.01,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Related searches, Popular products",9
space channel 5 sega,"Informational, Transactional",1600,"0.35,0.10,0.35,0.04,0.00,0.29,1.00,0.53,0.08,0.01,0.13,0.02",28,0.00,0.01,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches, Popular products, Things to know",2780000
steel c channel,"Informational, Transactional",1600,"0.83,0.45,0.45,0.66,0.83,0.55,0.25,1.00,0.25,0.34,0.83,0.45",21,0.83,0.89,"Sitelinks, Image, Video, People also ask, Explore brands, Related searches, Popular products",1020000000
superbox channels,Informational,1600,"0.66,1.00,0.79,1.00,1.00,0.79,0.41,0.66,0.66,0.24,0.36,0.79",8,0.13,0.53,"AI Overview, Image, Video, Video carousel, People also ask, Related searches, Ads bottom, Ads middle",834000
surfboard channel islands,Navigational,1600,"0.53,0.44,0.67,0.36,0.04,0.04,0.05,0.06,1.00,0.80,0.67,0.53",16,0.86,0.43,"Sitelinks, Image, Video, Knowledge panel, Related searches, Popular products",2980000
texas football channel,Informational,1600,"1.00,0.42,0.65,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.42",25,1.79,0.03,"Sitelinks, Image, Image pack, Video, Video carousel, Top stories, Related searches",10
travel channel guide,Informational,1600,"1.00,0.44,0.53,0.35,0.02,0.03,0.02,0.03,0.44,0.02,0.08,0.08",25,0.00,0.00,"Video, Related searches",1130000000
travel channel tv schedule,"Informational, Transactional",1600,"1.00,1.00,1.00,1.00,0.85,0.85,0.85,1.00,0.69,0.69,0.85,0.85",29,0.00,0.00,"Knowledge panel, Related searches",1260000000
u channel sign post,"Informational, Transactional",1600,"0.66,0.66,0.54,0.54,0.54,0.66,0.66,0.66,0.79,1.00,0.79,0.79",6,4.72,1.00,"Image, Image pack, Video, People also ask, Related searches, Popular products",2570000000
weather channel directv,"Informational, Commercial",1600,"1.00,0.04,0.04,0.08,0.04,0.13,0.08,0.08,0.04,0.21,0.13,0.08",24,0.00,0.00,"AI Overview, Video, People also ask, Related searches",1740000
weather channel on directv,Informational,1600,"1.00,0.00,0.00,0.44,0.11,0.17,0.00,0.08,0.03,0.28,0.17,0.08",24,0.00,0.00,"AI Overview, Video, People also ask, Related searches",1890000
what channel is dallas cowboys game on,Informational,1600,"0.16,1.00,0.29,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03",27,2.13,0.02,"Video, People also ask, Top stories, Related searches",117000000
what channel is espn on,Informational,1600,"0.53,0.22,0.36,0.53,0.14,0.44,0.36,0.28,0.44,0.36,0.53,1.00",28,2.19,0.02,"Sitelinks, AI Overview, Video, Related searches",10
what channel is espn on direct tv,Informational,1600,"0.66,0.45,0.55,0.83,0.45,0.45,0.31,0.55,0.34,0.31,0.55,1.00",29,3.13,0.00,"Sitelinks, AI Overview, Video, Related searches",9690000
what channel is espn on dish network,Informational,1600,"1.00,1.00,0.44,0.67,0.19,0.24,0.15,0.35,0.24,0.15,0.35,0.52",24,0.00,0.00,"AI Overview, Video, Related searches",9
what channel is lifetime on directv,Informational,1600,"0.28,0.53,0.53,0.42,0.22,0.11,0.28,0.42,0.22,0.42,0.64,1.00",23,0.00,0.00,"AI Overview, Video, People also ask, Related searches",1350000
what channel is lsu game on,Informational,1600,"0.82,1.00,0.23,0.06,0.03,0.03,0.00,0.02,0.08,0.00,0.15,0.82",21,2.18,0.02,"Video, People also ask, Related searches",62100000
what channel is nbc on dish,"Informational, Commercial",1600,"0.83,1.00,0.83,0.55,0.34,0.28,0.14,0.45,0.24,0.24,0.34,0.83",20,0.00,0.00,"AI Overview, Image, Video, Related searches",39300000
what channel is newsmax on directv,Informational,1600,"0.63,1.00,0.19,0.63,0.31,0.31,0.25,0.19,0.44,0.19,0.19,0.50",21,0.00,0.00,"AI Overview, Video, People also ask, Related searches",68000
what channel is ohio state on,Informational,1600,"0.44,0.53,0.19,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.14,1.00",29,0.65,0.01,"Video, People also ask, Top stories, Related searches",265000000
what channel is ou playing on today,Informational,1600,"0.44,0.67,0.12,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.82,1.00",23,1.96,0.04,"Video, People also ask, Related searches",969000000
what channel is peacock on directv,Informational,1600,"0.31,1.00,0.38,0.77,0.62,0.62,0.23,0.31,0.77,0.38,0.31,1.00",22,1.92,0.01,"Sitelinks, AI Overview, Video, Related searches",3900000
what channel is peacock on spectrum,Informational,1600,"0.19,0.44,0.28,0.36,0.36,0.28,0.67,0.53,0.67,0.28,0.28,1.00",22,4.49,0.05,"Sitelinks, AI Overview, Video, Related searches",22300000
what channel is texas game on,Informational,1600,"0.35,0.19,0.44,1.00,0.00,0.03,0.00,0.00,0.00,0.00,0.19,0.23",28,3.32,0.02,"AI Overview, Video, Related searches",125000000
what channel is the cotton bowl on,Informational,1600,"0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",21,0.00,0.00,"AI Overview, Video, Video carousel, People also ask, Top stories, Related searches",98000000
what channel is the cw on directv,"Informational, Commercial",1600,"0.28,1.00,0.66,0.07,0.34,0.10,0.10,0.10,0.34,0.41,0.28,0.83",25,0.00,0.00,"AI Overview, Video, People also ask, Related searches",10
what channel is the detroit lions game on,Informational,1600,"0.20,0.44,0.67,1.00,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.29",25,1.56,0.01,"Video, People also ask",95000000
what channel is the iowa game on today,Informational,1600,"0.82,1.00,0.43,0.07,0.07,0.05,0.00,0.00,0.00,0.00,0.30,1.00",22,2.34,0.03,"Sitelinks, Video, People also ask, Top stories, Related searches",10
what channel is the longhorn game on,Informational,1600,"1.00,1.00,1.00,0.53,0.01,0.01,0.00,0.00,0.01,0.00,0.16,0.53",24,2.32,0.03,"AI Overview, Video, People also ask, Top stories",17700000
what channel is the lsu game on,Informational,1600,"0.55,0.82,0.11,0.05,0.05,0.05,0.00,0.00,0.14,0.00,0.36,1.00",24,2.17,0.05,"AI Overview, Video, Top stories, Related searches",50900000
what channel is the michigan game on today,Informational,1600,"0.67,1.00,0.44,0.03,0.08,0.33,0.00,0.00,0.00,0.00,0.17,0.81",20,2.15,0.03,"Video, Video carousel, People also ask, Top stories, Related searches",501000000
what channel is the ou game on,Informational,1600,"0.82,1.00,0.24,0.03,0.02,0.02,0.00,0.00,0.00,0.00,0.24,0.29",27,1.73,0.04,"AI Overview, Video, People also ask, Top stories, Related searches",9
what channel is the race on xfinity,Informational,1600,"0.13,0.05,0.00,0.00,1.00,1.00,0.53,0.35,0.44,0.01,0.13,0.24",23,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",10
what channel is the rams game on,Informational,1600,"0.13,0.25,0.63,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.19",22,0.00,0.02,"Sitelinks, Video, People also ask, Top stories, Related searches",163000000
what channel is trutv on directv,Informational,1600,"0.07,0.00,0.00,0.06,0.02,1.00,0.04,0.09,0.07,0.07,0.07,0.06",28,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",10
wii shop channel,Informational,1600,"0.54,0.66,1.00,0.79,0.66,0.79,0.79,0.66,0.54,0.66,0.54,0.54",29,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Related searches",10
wnyt channel 13 albany new york,Navigational,1600,"0.10,0.03,0.10,0.02,0.08,0.03,1.00,0.43,0.66,0.00,0.02,0.54",29,0.00,0.01,"Sitelinks, Video, Related searches",7
youtube tv base plan channels,Informational,1600,"0.29,0.22,0.20,0.29,0.13,0.22,0.20,0.20,0.29,0.36,1.00,0.81",29,21.15,0.16,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",10
2000 tv shows disney channel,Informational,1300,"0.01,0.00,0.23,0.02,0.00,0.00,1.00,0.00,0.00,0.00,0.08,0.35",25,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",12800000
3 channel dash cam,Commercial,1300,"0.13,0.24,0.24,0.13,0.08,0.10,0.13,0.13,0.44,0.80,1.00,0.80",7,0.60,0.61,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",10
4 channel car amp,"Informational, Transactional",1300,"0.20,0.31,0.84,0.68,0.25,0.68,0.68,0.68,0.31,0.52,1.00,1.00",8,0.45,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",123000000
4 channel mixer,Commercial,1300,"0.81,0.62,0.81,0.81,0.62,1.00,0.62,0.81,0.81,1.00,0.81,0.81",22,0.44,0.98,"Sitelinks, Image, Image pack, Video, People also ask, Explore brands, Related searches, Popular products",170000000
ai sorted news 'channels',"Informational, Commercial",1300,"0.79,1.00,0.00,0.00",25,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",36000000
amc channel schedule today,Informational,1300,"0.44,1.00,0.66,0.24,0.10,0.13,0.20,0.24,0.16,1.00,0.16,0.13",29,1.42,0.00,"Video, People also ask, Related searches",113000000
andtv live channel,Informational,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,1.00,0.00",11,0.00,0.03,"Video, Related searches",110000000
back channel brewing co,"Informational, Navigational",1300,"0.41,0.36,0.41,0.55,0.36,0.67,0.55,0.41,0.55,1.00,0.79,0.36",18,0.00,0.08,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",10900000
backward channel,Informational,1300,"0.24,0.13,0.34,0.05,0.65,0.82,1.00,0.82,0.82,0.03,0.30,0.55",16,0.00,0.00,"AI Overview, Image pack, Video, Related searches",4340000000
best tv box with all channels free,Commercial,1300,"0.84,0.84,0.68,1.00,0.84,0.68,0.46,0.31,0.25,0.25,0.84,0.84",21,0.38,1.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",375000000
block youtube channel,Informational,1300,"1.00,0.62,0.81,0.81,0.81,1.00,0.62,0.81,0.81,1.00,0.62,0.81",18,1.09,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",9
blue cat vs channel cat,Commercial,1300,"0.30,0.20,0.16,0.16,0.20,0.34,0.55,0.82,0.82,1.00,0.82,0.44",14,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches",1120000000
blue catfish vs channel catfish,Commercial,1300,"0.30,0.24,0.20,0.20,0.24,0.41,0.66,1.00,0.79,0.79,0.79,0.54",22,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches",1030000000
broad channel queens,Informational,1300,"0.66,0.34,0.31,0.31,0.20,0.83,0.45,1.00,0.66,0.45,0.31,0.31",29,0.00,0.04,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches, Things to know",6920000
c channel sizes,Informational,1300,"1.00,0.62,0.62,0.81,0.62,1.00,0.62,0.81,0.81,0.81,0.62,0.62",26,1.06,0.11,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",2540000000
car audio b2 audio black 4v 10 channel dsp install,Informational,1300,"1.00,0.00,0.00",24,0.00,0.00,"AI Overview, Video, People also ask",41800
center channel speakers,"Informational, Commercial",1300,"0.42,0.53,0.63,0.53,1.00,0.05,0.05,0.05,0.53,0.84,0.00,0.11",11,0.57,1.00,"Sitelinks, Image, Video, People also ask, Local pack, Discussions and forums, Explore brands, Related searches, Popular products, Things to know",160000000
channel 1 methed up news,"Navigational, Commercial",1300,"0.81,0.81,0.55,0.62,0.62,0.62,0.81,0.62,0.81,1.00,0.81,1.00",23,0.00,0.00,"Sitelinks, Video, Related searches",1710000
channel 11 pittsburgh,"Navigational, Commercial",1300,"0.25,1.00,1.00,0.84,0.46,0.84,0.68,0.84,0.37,0.37,0.46,0.31",28,0.00,0.00,"Sitelinks, Video, Related searches",4
channel 245 on directv,Informational,1300,"0.01,0.01,0.03,0.01,0.03,0.03,1.00,1.00,0.05,0.01,0.02,0.05",28,0.00,0.00,"AI Overview, Video, Related searches",61600
channel boots,Transactional,1300,"0.30,0.65,1.00,0.54,0.30,0.05,0.12,0.05,0.05,0.05,0.02,0.04",22,0.67,1.00,"Sitelinks, Image, Image pack, Video, Related searches",95200000
channel center garage,Informational,1300,"0.34,0.34,0.44,0.34,0.44,0.55,0.55,1.00,0.44,0.44,0.44,0.65",13,1.11,0.09,"Image, Image pack, Video, Knowledge panel, Related searches",152000000
channel district tampa,Informational,1300,"0.68,0.68,1.00,0.84,0.68,0.52,0.52,0.52,0.46,0.84,0.46,1.00",14,0.35,0.12,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Knowledge panel, Related searches, Things to know",10
channel for chiefs game today,Informational,1300,"0.53,1.00,0.29,0.44,0.03,0.00,0.00,0.00,0.00,0.00,0.11,0.29",29,3.11,0.02,"Sitelinks, AI Overview, Video, People also ask, Top stories, Related searches",51900000
channel for packers game today,Informational,1300,"0.10,0.66,1.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03",27,2.65,0.02,"Video, Video carousel, Top stories, Related searches",8
channel guide wichita ks,Informational,1300,"0.24,0.13,0.44,0.07,0.65,0.82,1.00,0.65,0.65,0.03,0.30,0.65",12,0.00,0.00,"Sitelinks, Video, Related searches",406000
channel islands fish,Informational,1300,"1.00,1.00,0.82,0.55,0.07,0.13,0.44,0.24,0.13,0.20,0.13,0.20",15,1.86,0.05,"Sitelinks, Image pack, Video, Related searches",53500000
channel islands maritime museum,"Informational, Navigational",1300,"0.52,0.84,0.52,0.68,0.68,0.68,0.84,0.68,1.00,0.52,1.00,0.68",16,0.00,0.10,"Sitelinks, Image, Image pack, Video, Knowledge panel, Related searches",9
