Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
best mirrorless camera 2025,Commercial,1300,"0.01,0.01,0.03,0.16,0.30,0.34,0.44,0.55,0.65,0.65,0.82,1.00",17,0.40,0.97,"Sitelinks, AI Overview, Image, Video, Discussions and forums, Related searches, Popular products",10
best point and shoot cameras,Commercial,1300,"0.51,0.84,0.84,0.51,0.51,0.67,0.67,0.84,0.67,1.00,0.84,0.84",30,0.41,1.00,"Sitelinks, AI Overview, Image, Video, Related searches",72700000
best ring camera,Commercial,1300,"1.00,0.36,0.22,0.20,0.20,0.22,0.20,0.20,0.22,0.30,0.22,0.22",29,1.45,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Popular products, Ads bottom",591000000
best small compact camera for travel,Commercial,1300,"0.03,0.03,0.05,0.08,0.07,1.00,1.00,0.66,0.80,0.01,0.24,0.52",19,0.41,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches",78300000
best starter digital camera,Commercial,1300,"1.00,0.29,0.13,0.10,0.18,0.13,0.16,0.08,0.10,0.66,0.05,0.10",30,0.46,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Popular products, Ads bottom",80600000
best thermal camera,Commercial,1300,"0.44,0.65,0.55,1.00,0.55,0.44,0.30,0.34,0.34,0.34,0.34,0.34",12,1.65,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",121000000
best thermal imaging camera,Commercial,1300,"0.44,0.44,0.55,1.00,0.55,0.44,0.34,0.34,0.24,0.30,0.44,0.34",9,1.65,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",9
best trail camera 2024,Commercial,1300,"0.81,1.00,0.81,0.16,0.05,0.05,0.02,0.01,0.01,0.00,0.00,0.00",29,0.47,0.90,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches",163000000
best trail cameras 2025,Commercial,1300,"0.00,0.00,0.00,0.00,0.02,0.04,0.10,0.29,0.43,0.54,1.00,0.81",14,0.59,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Ads bottom",41200000
bicycle camera,Commercial,1300,"0.54,0.41,0.41,0.41,0.41,0.24,0.66,0.66,0.79,0.54,0.79,1.00",19,0.42,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",189000000
bill belichick ring camera,"Informational, Transactional",1300,"0.05,0.11,0.16,0.16,0.26,0.11,0.16,1.00,0.26,0.11,0.11,0.21",30,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches",720000
black camero,"Informational, Commercial",1300,"0.46,1.00,0.84,0.46,0.84,0.52,0.68,0.46,1.00,0.68,0.46,0.52",21,0.66,0.98,"Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",115000000
black screen camera,"Informational, Transactional",1300,"1.00,0.81,0.81,0.62,0.81,0.81,1.00,0.81,0.81,0.62,1.00,1.00",26,0.00,0.00,"Sitelinks, Video, Video carousel, People also ask, Related searches",1660000000
blink camera outdoor,"Informational, Commercial",1300,"0.42,0.50,1.00,0.67,0.50,0.83,0.50,1.00,0.67,0.83,1.00,0.67",29,1.86,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products, Things to know, Ads bottom, Ads middle",16000000
blink camera subscription cost,"Informational, Transactional",1300,"0.55,1.00,1.00,1.00,0.45,0.62,0.62,0.81,0.81,1.00,1.00,1.00",21,2.20,0.30,"Sitelinks, AI Overview, Image pack, Video, Related searches, Ads bottom",10
blink outdoor 4 3 camera system,"Informational, Transactional",1300,"1.00,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.02",22,1.50,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Popular products, Ads bottom",8
bluey camera,Commercial,1300,"0.10,0.54,1.00,0.29,0.16,0.16,0.22,0.13,0.08,0.13,0.16,0.20",27,0.18,0.95,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",17600000
boone cameras,Informational,1300,"0.55,0.55,1.00,0.42,0.15,0.06,0.03,0.05,0.23,0.00,0.05,0.29",29,0.00,0.00,"Sitelinks, Video, Related searches",18100000
brownie hawkeye camera,Commercial,1300,"1.00,0.81,0.81,1.00,0.81,0.81,1.00,0.62,0.81,1.00,0.81,0.81",20,0.02,0.76,"Sitelinks, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",178000
bulk disposable cameras,Commercial,1300,"0.69,0.51,0.29,0.51,0.46,0.69,0.69,0.69,0.51,0.69,1.00,0.69",29,0.56,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",8010000
bullet camera,"Informational, Commercial",1300,"0.34,0.44,0.34,0.44,0.34,0.44,0.34,0.44,0.55,1.00,0.44,0.65",21,2.53,0.72,"Sitelinks, Image, Image pack, Video, People also ask, Explore brands, Related searches, Popular products, Things to know",252000000
button camera,Commercial,1300,"1.00,0.82,1.00,0.82,1.00,1.00,0.82,0.82,0.82,0.82,1.00,0.82",22,0.24,0.99,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products, Things to know",2410000000
cable usb camera,Informational,1300,"0.03,0.04,0.13,0.07,0.16,0.20,0.81,0.65,1.00,0.01,0.08,0.81",15,0.42,0.13,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Explore brands, Related searches, Popular products",131000000
camera 80d,Commercial,1300,"0.05,0.44,1.00,0.04,0.16,0.00,0.44,0.01,0.01,0.01,0.01,0.03",30,0.26,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",3950000
camera adapter,"Informational, Transactional",1300,"0.55,0.81,0.62,0.62,0.45,0.62,0.62,0.36,0.81,1.00,1.00,1.00",16,0.36,0.84,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products, Things to know",350000000
camera and microscope,"Informational, Transactional",1300,"1.00,0.16,0.68,0.68,0.52,0.68,0.68,0.68,0.52,0.68,0.38,1.00",15,2.63,1.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",56000000
camera and sensor,"Informational, Commercial",1300,"0.22,0.08,0.36,0.05,0.02,0.03,1.00,0.54,0.81,0.01,0.20,0.36",26,1.28,0.53,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",365000000
camera and tripod,"Informational, Transactional",1300,"1.00,0.02,0.03,0.29,0.05,0.23,0.08,0.07,0.07,0.19,0.10,0.08",26,0.50,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Explore brands, Related searches, Popular products",178000000
camera bag crossbody,"Informational, Transactional",1300,"0.42,0.79,1.00,0.63,1.00,0.79,0.63,0.79,0.63,0.63,0.63,0.54",19,0.80,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Explore brands, Related searches, Popular products",14800000
camera batteries,"Informational, Commercial",1300,"0.68,1.00,1.00,0.85,0.31,0.52,0.31,0.52,0.31,0.85,0.52,0.52",10,0.55,0.84,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products, Things to know, Ads bottom",10
camera binoculars,Commercial,1300,"0.13,0.44,0.24,0.05,0.05,0.10,0.44,0.36,0.16,0.16,0.66,1.00",14,0.57,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",31800000
camera canon powershot sx720,"Informational, Transactional",1300,"0.08,0.05,0.20,0.03,0.05,0.29,0.81,0.65,1.00,0.01,0.10,0.22",25,0.33,1.00,"Sitelinks, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches, Popular products",
camera canon rebel sl2,"Informational, Transactional",1300,"0.24,0.11,0.44,0.05,0.55,0.55,1.00,0.65,0.65,0.03,0.24,0.55",22,0.24,0.92,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Popular products",10
camera canon rebel xti,Informational,1300,"0.20,0.01,0.13,0.03,0.52,1.00,1.00,0.66,0.80,0.01,0.24,0.44",13,0.23,0.84,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches, Popular products",7
camera card,"Informational, Transactional",1300,"1.00,0.68,0.46,0.68,0.68,0.52,0.46,1.00,0.52,0.37,0.84,0.68",29,0.37,0.82,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products",1580000000
camera cases,"Informational, Transactional",1300,"0.46,0.86,1.00,0.68,0.36,0.36,0.46,0.54,0.54,0.68,1.00,1.00",18,0.67,1.00,"Sitelinks, Image, Video, Related searches, Popular products",553000000
camera charger,"Informational, Transactional",1300,"0.55,0.81,0.62,0.62,0.62,0.81,0.81,1.00,1.00,0.62,0.81,0.62",13,0.34,0.88,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",434000000
camera deerfield beach,Informational,1300,"0.10,0.07,0.24,0.03,0.53,1.00,0.02,0.01,0.08,0.00,0.05,0.44",23,0.00,0.00,,2600000
camera digital nikon coolpix p510,"Informational, Transactional",1300,"0.16,0.07,0.13,0.04,0.36,1.00,0.44,0.52,0.52,0.03,0.13,0.36",28,0.18,0.89,"Sitelinks, AI Overview, Image, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",428000
camera digital samsung dv150f,"Informational, Transactional",1300,"0.10,0.04,0.00,0.00,0.43,1.00,0.54,0.28,0.00,0.00,0.00,0.00",28,1.36,0.93,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",117000
camera flash emoji,Informational,1300,"1.00,0.81,0.62,0.81,0.62,1.00,1.00,0.55,0.81,0.62,1.00,0.81",16,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches",21800000
camera for rpi,"Informational, Transactional",1300,"0.44,0.27,0.20,0.03,0.80,0.08,1.00,0.52,0.66,0.00,0.00,0.00",29,0.27,0.99,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",65200000
camera fujifilm x t1,"Informational, Transactional",1300,"0.13,0.20,0.36,0.05,0.13,1.00,0.80,0.66,0.80,0.01,0.24,0.52",22,0.36,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",2190000
camera fujifilm xt2,"Informational, Transactional",1300,"0.16,0.04,0.08,0.04,0.03,0.29,1.00,0.65,0.81,0.01,0.20,0.54",22,0.40,1.00,"Sitelinks, Image, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",626000
camera g7 canon,"Informational, Transactional",1300,"0.20,0.10,0.36,0.04,0.01,0.66,0.80,0.07,1.00,0.01,0.05,0.44",17,0.38,1.00,"Sitelinks, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches, Popular products",7
camera g7x,"Informational, Transactional",1300,"0.24,0.44,0.44,0.36,0.24,0.27,0.24,0.36,0.27,1.00,0.24,0.44",29,0.17,1.00,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",7650000
camera good for video recording,"Informational, Commercial",1300,"0.18,0.00,0.00,0.00,1.00,0.00,0.81,0.44,0.53,0.00,0.00,0.00",27,0.43,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",969000000
camera gun,"Informational, Commercial",1300,"0.07,0.03,0.29,0.36,0.05,0.07,0.07,0.05,1.00,0.05,1.00,0.81",22,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",507000000
camera handbags for women,"Informational, Transactional",1300,"0.41,0.79,1.00,0.54,0.54,0.66,0.54,0.66,0.41,0.02,0.00,0.00",25,0.77,1.00,"Sitelinks, Image, Video, Explore brands, Related searches, Popular products",25600000
camera harness,Commercial,1300,"1.00,0.80,0.80,0.62,0.55,0.80,1.00,1.00,0.80,1.00,1.00,1.00",20,0.70,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",224000000
camera hidden sex videos,Informational,1300,"0.36,0.20,0.13,0.10,0.80,1.00,0.01,0.66,0.80,0.01,0.24,0.03",24,0.00,0.00,,10
camera huntington beach,"Navigational, Commercial",1300,"0.81,0.08,0.08,0.03,0.01,0.01,1.00,0.54,1.00,0.02,0.20,0.54",26,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Related searches",14100000
camera inverted,Informational,1300,"0.41,0.41,0.54,1.00,0.79,0.41,0.54,0.54,1.00,0.41,0.24,0.29",22,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",66700000
camera jammer,Commercial,1300,"0.69,0.69,0.51,0.46,0.37,0.69,0.83,1.00,0.69,0.83,0.69,0.29",18,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Discussions and forums, Related searches, Popular products",10
camera leica m9,Commercial,1300,"0.20,0.08,0.36,0.04,0.52,1.00,0.44,0.52,0.44,0.03,0.20,0.36",11,0.40,1.00,"Sitelinks, Video, Video carousel, Related searches, Popular products",825000
camera movie,Informational,1300,"0.65,1.00,0.24,0.16,0.20,0.44,0.44,0.30,0.30,0.20,0.44,0.44",29,0.00,0.08,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",10
camera on motorbike,Commercial,1300,"0.10,0.08,0.29,0.03,0.01,0.01,1.00,0.65,1.00,0.01,0.07,0.36",24,0.29,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Explore brands, Related searches, Popular products",21500000
camera on pikes peak,Informational,1300,"0.15,0.04,0.13,0.00,0.00,0.00,0.00,1.00,0.03,0.00,0.00,0.00",17,0.04,0.06,"Sitelinks, Image, Image pack, Video, Related searches",9
camera operator jobs,Commercial,1300,"0.84,0.46,0.46,1.00,0.68,0.68,0.68,0.68,0.68,0.68,0.52,0.52",20,1.10,0.05,"Sitelinks, Video, People also ask, Jobs, Related searches",81400000
camera protector,"Informational, Commercial",1300,"0.85,0.85,1.00,0.85,0.69,0.69,0.85,0.46,0.46,0.52,0.69,0.52",19,0.26,0.94,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Explore brands, Related searches, Popular products, Things to know",257000000
camera rain cover,Commercial,1300,"0.36,0.54,0.41,0.36,0.24,0.54,0.54,0.54,0.79,0.41,0.54,1.00",20,0.44,0.97,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",178000000
camera rebel xsi,"Informational, Transactional",1300,"0.11,0.02,0.44,0.05,0.01,0.82,1.00,0.65,0.82,0.01,0.30,0.65",28,0.23,0.75,"Sitelinks, AI Overview, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",500000
camera rig,"Informational, Transactional",1300,"0.62,0.55,1.00,0.55,0.62,0.81,0.81,0.81,0.81,0.62,0.62,0.81",28,0.52,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",158000000
camera samsung mv800,"Informational, Transactional",1300,"0.30,0.11,0.44,0.05,0.65,0.20,1.00,0.65,0.82,0.01,0.24,0.44",29,0.23,0.97,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",252000
camera settings cheat sheet,Informational,1300,"0.77,1.00,1.00,0.77,1.00,0.68,0.68,1.00,0.77,1.00,1.00,0.77",8,0.45,0.72,"Sitelinks, Image, Image pack, Video, Related searches",10
camera slider,Commercial,1300,"0.68,1.00,0.68,0.85,0.68,0.85,0.85,0.68,0.52,0.52,0.52,0.52",14,0.96,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom, Ads middle",116000000
camera sling backpack,"Informational, Transactional",1300,"0.69,0.38,0.85,1.00,0.08,0.69,0.13,0.69,0.52,0.69,0.38,0.13",20,0.82,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",10
camera solutions,Navigational,1300,"0.41,0.54,0.54,0.41,0.36,0.66,0.36,0.54,0.66,0.79,1.00,0.54",30,2.00,0.09,"Sitelinks, Image, Video, Knowledge panel, Related searches",654000000
camera sx720,"Informational, Transactional",1300,"0.29,0.16,0.10,0.08,0.05,0.29,0.81,0.65,1.00,0.00,0.00,0.00",16,0.33,1.00,"Sitelinks, Image pack, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches, Popular products",9
camera to image,"Informational, Transactional",1300,"0.00,0.00,0.00,0.04,0.43,0.00,1.00,0.54,0.54,0.00,0.20,0.65",14,0.00,0.21,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",2120000000
camera vlog cheap,Commercial,1300,"0.20,0.10,0.36,0.00,0.52,0.66,0.80,0.66,1.00,0.00,0.00,0.00",26,0.27,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",230000000
camera with flip screen,Commercial,1300,"0.45,0.82,0.82,0.62,0.55,1.00,0.62,0.82,0.82,0.82,0.62,0.62",28,0.29,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",232000000
camera without wifi,Commercial,1300,"0.68,0.52,0.52,0.68,0.37,0.46,0.46,0.52,0.84,0.84,1.00,0.52",21,1.42,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",10
camera x70,"Informational, Transactional",1300,"0.00,0.00,0.00,0.00,0.80,1.00,1.00,0.66,1.00,0.01,0.24,0.66",24,0.32,1.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",5790000
camp snap screen-free digital camera,"Informational, Transactional",1300,"0.04,0.16,0.13,0.02,0.05,1.00,0.00,0.35,0.44,0.07,0.07,0.05",20,0.00,0.00,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Popular products, Ads bottom",10
canon g5x digital camera,"Informational, Transactional",1300,"0.20,0.03,0.10,0.03,0.52,1.00,1.00,0.52,0.66,0.01,0.20,0.00",14,0.37,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",427000
canon ixus 285 compact camera,"Informational, Transactional",1300,"0.24,0.16,0.79,0.07,0.54,1.00,0.66,0.79,1.00,0.03,0.20,0.36",24,0.25,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",312000
canon powershot digital camera,"Informational, Transactional",1300,"0.54,1.00,1.00,0.63,0.79,0.63,0.79,0.79,1.00,0.63,1.00,1.00",27,0.31,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products",9
canon powershot g7x ii compact digital camera,"Informational, Transactional",1300,"0.00,0.00,0.00,0.00,0.00,0.44,0.19,0.00,1.00,0.01,0.10,0.03",28,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",1510000
canon powershot sx610 hs digital camera,"Informational, Transactional",1300,"0.20,0.27,0.20,1.00,1.00,0.44,0.27,0.36,0.20,0.20,0.08,0.05",26,0.27,0.94,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",223000
canon powershot sx620 hs camera,"Informational, Transactional",1300,"0.08,0.04,0.07,0.04,0.01,0.00,0.00,0.24,1.00,0.00,0.08,0.16",28,0.31,1.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Popular products",840000
canon rebel t3 camera,Commercial,1300,"1.00,0.65,1.00,0.65,0.25,0.30,0.25,0.25,0.34,0.25,0.16,0.25",20,0.18,0.86,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",944000
canon rebel t5 dslr camera,Commercial,1300,"0.36,1.00,0.80,0.36,0.36,0.12,0.16,0.12,0.20,0.12,0.20,0.16",26,0.16,0.94,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",858000
canon shoot and point cameras,"Informational, Transactional",1300,"0.00,0.00,0.00,0.00,0.00,0.03,1.00,0.43,0.66,0.00,0.05,0.00",28,0.31,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Explore brands, Related searches, Popular products",26600000
canon t6 dslr camera,Commercial,1300,"1.00,0.67,0.53,0.36,0.00,0.00,0.03,0.05,0.24,0.00,0.00,0.00",24,0.15,0.94,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",1620000
canon xs dslr camera,"Informational, Transactional",1300,"0.24,0.13,0.44,0.07,0.65,0.82,1.00,0.82,0.82,0.01,0.30,0.82",28,0.14,0.90,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",2050000
canon xti dslr camera,"Informational, Transactional",1300,"0.20,0.01,0.13,0.05,0.52,1.00,1.00,0.66,0.80,0.01,0.24,0.44",27,0.23,0.84,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",361000
car spy video camera,"Informational, Transactional",1300,"0.25,0.12,0.45,0.00,0.66,0.83,1.00,0.66,0.66,0.00,0.00,0.00",17,0.21,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products, Ads bottom, Ads middle",25900000
car vehicle dash camera,Commercial,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,1.00,0.05",25,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products, Ads bottom",71800000
cars with 360 camera,Commercial,1300,"0.67,0.30,0.41,0.54,0.41,0.24,1.00,0.41,0.19,0.54,0.41,0.54",19,0.60,1.00,"Sitelinks, Image, Video, People also ask, Related searches",145000000
cell camera security,Commercial,1300,"0.13,0.13,0.43,0.04,0.01,0.07,0.81,0.54,1.00,0.01,0.16,0.81",19,1.61,1.00,"Sitelinks, Image, Video, Video carousel, Explore brands, Related searches",131000000
cell game camera,Commercial,1300,"0.79,1.00,0.66,0.41,0.30,0.30,0.30,0.30,0.36,0.41,0.41,0.36",24,1.01,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Popular products",437000000
cellular surveillance camera,"Informational, Transactional",1300,"0.55,0.55,0.30,1.00,0.25,0.34,0.34,0.25,0.34,0.45,0.45,0.55",21,1.68,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",15400000
cheap trail cameras,Commercial,1300,"0.84,1.00,0.68,0.52,0.30,0.38,0.38,0.38,0.52,0.68,0.68,1.00",14,0.34,0.98,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",70700000
cincinnati traffic cameras,"Informational, Commercial",1300,"0.07,0.10,0.10,1.00,0.29,0.07,0.07,0.08,0.05,0.05,0.07,0.05",15,0.00,0.00,"Image, Video, Related searches",3690000
clarksville traffic cameras,"Informational, Commercial",1300,"0.05,0.03,0.05,0.44,1.00,0.07,0.02,0.02,0.02,0.02,0.04,0.07",20,0.00,0.00,"Sitelinks, Image, Video, Related searches",578000
co springs traffic camera,"Informational, Commercial",1300,"0.06,0.10,0.23,0.04,1.00,1.00,0.30,0.10,0.09,0.02,0.02,0.04",14,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",5890000
cobra security camera,Commercial,1300,"0.80,0.80,1.00,1.00,0.80,0.80,0.62,0.80,0.80,1.00,0.80,0.62",30,1.04,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches",9460000
cocoa beach florida camera,Commercial,1300,"1.00,0.03,0.10,0.02,0.00,0.03,0.19,0.23,0.23,0.00,0.10,0.23",17,0.00,0.00,"Sitelinks, Image, Image pack, Video, Related searches",10
compact cinema camera,Commercial,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,1.00,0.02,0.03,0.01",25,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",17300000
computer monitor with camera,Commercial,1300,"0.52,0.85,0.68,0.85,0.52,0.52,0.68,0.68,0.52,0.52,1.00,0.68",30,0.52,1.00,"Sitelinks, Image, Video, Related searches, Popular products",407000000
contax camera,"Informational, Transactional",1300,"0.52,0.68,0.84,0.84,0.52,0.52,0.84,0.84,1.00,0.68,0.68,0.68",19,0.44,1.00,"Sitelinks, Image, Video, Related searches, Popular products",1780000
coral city camera,"Informational, Commercial",1300,"0.07,0.04,0.03,0.04,0.07,0.07,0.10,1.00,0.15,0.15,0.28,0.15",17,3.67,0.01,"Sitelinks, Image pack, Video, Video carousel, Related searches, Popular products",36800000
costco security camera,Navigational,1300,"0.46,0.68,0.84,0.46,0.84,0.84,0.30,0.25,0.30,1.00,0.30,0.38",26,2.27,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches",26100000
costly camera,"Informational, Commercial",1300,"0.24,0.11,0.44,0.05,0.55,0.55,1.00,0.65,0.65,0.03,0.24,0.65",20,0.60,0.89,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products",57900000
crested butte co web cameras,"Informational, Commercial",1300,"0.10,0.07,0.24,0.03,1.00,0.10,0.29,0.24,0.10,0.00,0.08,0.29",12,0.00,0.00,"Image, Related searches",10
dash camera car,Commercial,1300,"0.83,0.45,1.00,0.25,0.05,0.13,0.13,0.45,1.00,0.83,0.45,0.09",30,0.41,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Things to know, Ads top, Ads bottom",7
dash camera front and rear,Commercial,1300,"0.34,1.00,0.55,0.55,0.20,0.45,0.45,0.45,0.31,0.31,0.20,0.66",22,0.55,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products, Things to know, Ads bottom",6
digital camera that looks like film,"Informational, Commercial",1300,"0.67,1.00,0.79,0.55,0.41,0.36,0.24,0.36,0.41,0.41,0.41,0.41",25,0.63,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",855000000
digital slr vs mirrorless camera,Commercial,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,1.00,0.05",27,0.00,0.37,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",20100000
disposable camera photos,"Informational, Commercial",1300,"0.46,0.52,0.85,0.69,0.69,1.00,0.38,1.00,0.46,1.00,0.19,0.85",17,0.00,0.04,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",18700000
district camera & imaging arlington,Navigational,1300,"0.41,0.41,0.54,0.41,0.41,0.54,0.66,0.79,1.00,0.02,0.36,0.66",22,0.00,0.09,"Sitelinks, Image, Video, People also ask, Knowledge panel, Related searches",212000
do you need a camera in defold,"Informational, Transactional",1300,"1.00,0.00,0.00",12,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",24200
doggy style facing camera,Informational,1300,"0.44,0.44,0.55,0.07,0.55,0.55,0.65,0.16,0.20,1.00,0.24,0.34",26,0.00,0.00,,5380000
doggystyle facing the camera,"Informational, Transactional",1300,"0.25,0.13,0.45,0.10,0.83,1.00,0.16,0.34,0.25,0.83,0.83,0.83",26,0.00,0.00,,4730000
doi camera,Navigational,1300,"1.00,0.45,0.45,0.30,0.62,0.81,0.81,0.81,0.62,1.00,1.00,1.00",26,0.00,0.05,"Sitelinks, Image, Video, Knowledge panel, Related searches",204000000
dome cctv camera,"Informational, Transactional",1300,"0.15,0.07,0.10,0.10,0.05,0.07,0.19,0.07,0.04,0.04,0.24,1.00",20,2.78,0.31,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Ads bottom",9890000
